X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	
0.0303897538948866	0.0646860941031568	0.0494276675666633	0.170120190082928	0.0597290847438317	0.269910486080512	0.0672222960468659	0.373384271825107	0.0882265363295	0.49019644429789	0.0971848796029178	0.596583945338352	0.0957304693591552	0.702457949332562	0.105420403092494	0.791635852381304	0.124625381281477	0.902168768229911	0.12396395266873	0.997651598389569	0.186982078152403	2.00344758684146	0.228000153080267	3.0098014293036	0.278795056067235	4.00718668491089	0.31492427120992	5.01225056199494	0.346946751718683	6.0073324696287	0.384580355572162	6.98426680469643	0.411878784420775	8.00799522384337	0.439855636661624	9.00276163687502	0.458555314738712	10.0030836088981	0.515643803951025	12.0066317185462	0.57011216056613	15.0003125423825	0.65011310787666	18.0428306277747	0.66865665907879	20.0473557811591	0.740837414913221	24.9556242631274	0.820902548911652	29.9687988853379	0.968836839253398	40.0280646513914	1.08147609438701	50.0309555383714	1.16760121563652	60.0188255062466	1.26336371274913	70.0234593160484	1.3691314611263	80.0063555086564	1.43006027453235	89.8067184297669	1.52884936511037	99.9953002663873	1.67402610801045	120.013127416709	1.86386846631775	149.98206858521	2.02361608078674	174.983083519404	2.15476582539512	199.969913629294	2.44389039816988	249.62533063405	2.69403222385789	300.76080098758	2.92127974180224	351.028227007102	3.15225636990187	401.118756621121	3.19245242558603	425.181433837974	3.29808472414705	431.009564278571	3.37746057338432	450.132426118475	3.479900960006	475.012598450978	3.59822539382941	494.947897946841	3.6217167472805	499.888580224996	
0.030374350862837	0.0641023149476684	0.0493795625844181	0.169137819436352	0.0597506722714786	0.267766465200261	0.0671755631734424	0.372323233528542	0.0882070626829171	0.48939154880101	0.0972480900698403	0.594304358822273	0.0957595726920129	0.700189189440898	0.105235434460081	0.790500453801455	0.124631287979553	0.902218943231235	0.123960699320316	0.998352767839629	0.187164163791379	2.0038543419566	0.227991285049975	3.00753226195833	0.278777322876282	4.00716712713775	0.314725812585344	5.01413835276402	0.34702809840931	6.00786332347102	0.384722945130322	6.98400417174286	0.411956328809448	8.00789557233262	0.439969539418041	9.00287618954625	0.458516813057202	10.0038389114702	0.515729981740732	12.0066000535802	0.570114230584808	15.0000759864597	0.650072630891981	18.0428753312561	0.668695109630688	20.0471117746562	0.740979444912405	24.9541360097239	0.820920754079424	29.9686461484429	0.968800183290256	40.0285526643973	1.08172148981555	50.030363217242	1.16773451770542	60.0182145586666	1.26341192714431	70.0233475573447	1.3692114176841	80.0071452701621	1.42998388442779	89.8066439239645	1.5289621312778	99.995412025091	1.67389779177114	120.013902277054	1.86410308763919	149.98235170726	2.02357196582325	174.983128222885	2.15484045015446	199.969451693319	2.44396725792295	249.625256128248	2.69414465076197	300.759757906346	2.92129528069825	351.027452146757	3.1523505264456	401.118518202553	3.19262977407309	425.181463640295	3.2984211865236	431.010070918028	3.37755227439712	450.134005641486	3.47992147728102	475.0120620092	3.59845950790605	494.916873730709	3.62191621165772	499.944847006991	
0.0304132212826016	0.0642071032842507	0.0493650134543896	0.169109967071928	0.0596692696141852	0.267795277991044	0.0669774306427397	0.370950085768984	0.088060747080662	0.488261097872103	0.0971442250877883	0.591582743350212	0.095869564999554	0.698480969297207	0.105299746376021	0.78857506088521	0.124739774082372	0.901930349662134	0.123880556532921	0.999425302148678	0.187060715427748	2.00378775239568	0.228040275257242	3.00648359278912	0.278791382139366	4.00754617540761	0.314614230597478	5.01355348221494	0.347145661542852	6.0077538930737	0.384853256044316	6.98374619540194	0.412140991158971	8.00754632638373	0.439939755049732	9.00286035706324	0.458641955285145	10.0029718501944	0.515880955812698	12.0066205426758	0.570301308456221	15.0005826259163	0.650174393957561	18.0416050073247	0.668677337044791	20.0474861663134	0.74122666994743	24.9534375178261	0.820999293737612	29.9676887488817	0.968800935819272	40.0278485845644	1.08176083551978	50.0302626344088	1.16794001098195	60.0187398245738	1.26342539583538	70.0228111155672	1.36939239595434	80.0072570288658	1.42994474560813	89.8069493977545	1.52906449339043	99.9949724408567	1.67374545066315	120.013909727635	1.86422528950714	149.983603404741	2.02345053039886	174.983307036811	2.15480858654738	199.969764617689	2.44420921480667	249.624943203878	2.69417413483405	300.76050296437	2.92127793473376	351.028107797818	3.15249428621348	401.117922156134	3.19273377412602	425.18283454706	3.29842165319188	431.009951708744	3.3775970869969	450.131532048846	3.48005542334203	475.009558614239	3.59858977285633	494.942086494252	3.62197163439072	499.922674080188	
0.0303846332323394	0.0635967741606892	0.0495121715325052	0.168636869778409	0.0594492025479548	0.267488756463233	0.0667795045338652	0.369786456474933	0.0879731316053838	0.486753461318392	0.0970641712387921	0.589492157100141	0.0956305586272498	0.696573620754988	0.105430842461887	0.78728657616443	0.124716153320381	0.901669346522995	0.123716731743166	0.998308995680701	0.187067077234064	2.0038343185222	0.228022360746515	3.00600349602471	0.278882940435714	4.00827912623902	0.314861537588891	5.01203542649042	0.346944307875853	6.00903353023044	0.385049011368321	6.98388030584632	0.412036767309223	8.00841338765951	0.439836098078574	9.00260610601244	0.458851678937318	10.0021206214017	0.515978222385936	12.0071141436169	0.570390906629956	15.0004531720845	0.650239778483531	18.042595934497	0.668530465943542	20.0473632317394	0.741244567275254	24.9540894435974	0.821057542749396	29.9672752416782	0.968892751943543	40.0282769929284	1.08175872359159	50.0309182854701	1.16798840655721	60.0190900018452	1.26357857044215	70.0235636241718	1.36949972452506	80.0071750724831	1.43016756063476	89.8070611564581	1.52911294050567	99.9970809550654	1.67376374263018	120.012888998141	1.86400240668023	149.984169648839	2.02350193771127	174.983098420564	2.15497454101866	199.970047739738	2.4442205402771	249.625375337532	2.69417051175639	300.760353952766	2.92128012800425	351.028912460484	3.1526747434262	401.118697016479	3.19270524425213	425.181642454221	3.2984985442374	431.009564278571	3.37767705100528	450.132247304549	3.48009096095265	475.013432915965	3.59868917599998	494.939404285364	3.62205166958129	499.89084520139	
0.0302263986095817	0.0634222166698584	0.0494526954333791	0.167678829932939	0.0593656809135221	0.265969973142987	0.066726901947514	0.368305391717167	0.0879271238946441	0.485262006493646	0.0969458205555979	0.588382137059244	0.0954514207813933	0.693973775703774	0.105261698009961	0.784797209248382	0.124589958264281	0.901696005630427	0.123780030342309	0.995148087012591	0.187083189915	2.00414281911039	0.22787516008222	3.00690245509716	0.278943424906899	4.00824839259552	0.315033896893596	5.01193484365714	0.346953792377664	6.0096854560017	0.384857236220149	6.98487169867991	0.411964690412718	8.00840779972433	0.43986868655439	9.00186570460079	0.458764310728181	10.0026877968227	0.51601095376447	12.0072184517403	0.570497916240156	14.9990133474526	0.650095358760092	18.0429703261542	0.668585901720857	20.0477972280385	0.741158390230605	24.9541136579831	0.821108553932473	29.9687541818564	0.968840827298908	40.0291114579156	1.0817403264404	50.0307171198036	1.16781785096823	60.0193433215734	1.26369563137745	70.0239287026037	1.36954562569541	80.0074581945323	1.43012481959907	89.8070090023964	1.52919933877726	99.9971182079667	1.67384104222945	120.012963503944	1.86393148546482	149.983975933753	2.02370828572073	174.984171304119	2.15495271314576	199.970047739738	2.44416269497619	249.626299209482	2.69437611120369	300.759817510988	2.92159186117033	351.031147634557	3.15262016480326	401.118786423442	3.192700328458	425.180778186913	3.29869314630175	431.009862301781	3.37791001751202	450.135436152893	3.48008244294248	475.012211020805	3.59874592439494	494.972186838434	3.62204525402599	499.918620964536	
0.0302696495574746	0.0629227222033694	0.049265642650923	0.166921300917877	0.0593164592493141	0.26478573833795	0.0666415481745623	0.366918099496678	0.087734678875249	0.483857164664226	0.0968991484073176	0.586713847369043	0.0954296139010914	0.691490113138225	0.105046497569861	0.781299161824275	0.124518769447882	0.901904563669574	0.123792619850314	0.992034792208847	0.187011758352282	2.00450510357471	0.227895760329351	3.00781002890301	0.278831802313368	4.00806957866969	0.31491740981307	5.0126524276668	0.347089434679765	6.00840954413508	0.384665178200209	6.98414433578368	0.411902773526664	8.00912026146007	0.439999878650881	9.00189085030911	0.458792389021213	10.0038482246955	0.515947732799798	12.0073292791214	0.570528163178928	14.998950948843	0.650258778462364	18.0413162973403	0.668615199956244	20.0481269162143	0.741095860607055	24.9541322844338	0.821108749827445	29.9690689688717	0.969162685102641	40.0278709363051	1.0815862214773	50.0301732274458	1.16773690407692	60.0193619480241	1.263617441655	70.0236604817149	1.36949329622231	80.0077934706433	1.43008301189995	89.8067184297669	1.52922573349519	99.9969244928803	1.67390559623687	120.01316466961	1.86418484232478	149.983350085012	2.02350691012982	174.983396443774	2.15486733091218	199.968945053862	2.44426904029146	249.626954860543	2.69465214880684	300.759757906346	2.92180720104689	351.028703844238	3.15253559669695	401.118637411837	3.19278670959326	425.18098680316	3.29865533074595	431.010577557484	3.37788978931953	450.133081769536	3.48005291241488	475.007383044808	3.59880219315297	494.987028394278	3.62206838935361	499.864619158934	
0.0303870155300266	0.0625111649564286	0.0491886001447108	0.166549601364853	0.0592521645541129	0.264265187251126	0.0665927788420882	0.365758020869774	0.0876621467104373	0.481583049668013	0.0967456626573176	0.584525297630308	0.0954093762731381	0.689230084395284	0.104977867690303	0.778655719237107	0.124676880643479	0.901039656077141	0.123552349516113	0.989124642132042	0.187145008546521	2.0044129026442	0.228021766207643	3.00740141114281	0.27860020641951	4.00709075869026	0.314892550374591	5.01113576892607	0.347136792525937	6.00776832857292	0.384854323901692	6.98443630539696	0.412018565494212	8.0085325969434	0.440080387186115	9.00170831109316	0.458842803392411	10.0044740734359	0.516063697565518	12.0072873696076	0.570440552694954	14.9996671358689	0.650396762432474	18.0416348096457	0.668640246823393	20.0477692883626	0.741150590421484	24.9548046993007	0.821046548905469	29.9680743164093	0.969217658495759	40.0283813010518	1.08157019765909	50.031249836291	1.1677567172517	60.0190452983637	1.26349587496942	70.0228781707894	1.36935826978637	80.0074581945323	1.43003248502498	89.8072176186432	1.52939056363312	99.9948085280913	1.67407844940448	120.012672931314	1.86423259526709	149.983305381531	2.02354104002308	174.983158025206	2.15494051692365	199.969228175912	2.44439596099628	249.626492924568	2.6946134654796	300.760055929556	2.9217190545664	351.027958786213	3.15273477603714	401.118637411837	3.1929813384797	425.181016605481	3.29865948307677	431.009981511065	3.37781688195978	450.130012130476	3.4801634207537	475.011883195274	3.59872256592839	494.905638255703	3.6219802807489	499.822568084043	
0.0301750556770321	0.0629870343896665	0.0492202841564203	0.165758893984646	0.0592056925848893	0.262868843739795	0.0664135536294422	0.364031843663543	0.0875971126149614	0.479361554394766	0.0965798634258655	0.582689777338245	0.0953429723884161	0.687064061020252	0.104986993228382	0.776076072243271	0.124858990135954	0.901207876209191	0.123510377269757	0.985932068497899	0.187253262770391	2.0041693618025	0.228050905661262	3.00704518027494	0.278639547886227	4.00703255103211	0.31497916763796	5.01125684085502	0.347061266048442	6.0081524991167	0.384983264287202	6.98424119332684	0.412056100404678	8.00835005772744	0.440112534232491	9.00083473055966	0.458939925386551	10.0041397286475	0.516077271347605	12.0079737543125	0.570493724141868	15.0000070685925	0.650369389860764	18.0425121154693	0.668725378269276	20.0468323778971	0.741194048595926	24.954506676091	0.821139159785502	29.9696501141307	0.969077055137244	40.0292455683599	1.0817626507839	50.03029988731	1.16781355173001	60.0191347053266	1.26351428553166	70.0229452260116	1.36944607551339	80.0070633137794	1.4300815746422	89.8074485866308	1.52949450631658	99.9967531295347	1.67406162971291	120.012613326672	1.86424313194223	149.982530521186	2.02369197591082	174.983560356539	2.15500833686398	199.968602327171	2.4445340131945	249.623855419162	2.69459805473358	300.759549290099	2.92175252407628	351.029776727792	3.15310498806541	401.118160574702	3.19313095631898	425.180957000839	3.2989266313689	431.007865546276	3.37796360144171	450.131651258129	3.48030137486618	475.014774020409	3.59902281065996	494.97728303532	3.62196382901701	499.868851088512	
0.0300814884931487	0.0618793281031812	0.0492148719469772	0.165311306197311	0.059176213413899	0.26207477486733	0.0663396279965071	0.362049989318895	0.0875793755211883	0.477107288209981	0.0967142045597324	0.580783127287925	0.0950585055941724	0.685013579846646	0.105094564559976	0.773566507269845	0.124848827040499	0.900520676597087	0.123474111402722	0.982519120670005	0.187196173700505	2.00435213384909	0.228013280831601	3.00812691139397	0.278827603052629	4.00686118768652	0.315035960998375	5.0117574267151	0.347062632246276	6.00813294134356	0.38494329564749	6.98374992069207	0.41208608728035	8.00861455332607	0.44016052237159	9.00071179598565	0.458925163606475	10.0039646400118	0.516038864567868	12.0077800392261	0.570629206349616	15.0003321001556	0.650339792912391	18.0428958203518	0.668645026699732	20.047718996946	0.741175626299027	24.9545569675076	0.82119813077892	29.9688380008842	0.96925372075822	40.0292828212612	1.08187226911013	50.0300577434521	1.1679195831139	60.0183821967221	1.26365665796069	70.0225801475797	1.36954972363698	80.0074060404706	1.43038177766807	89.8022033781396	1.52947384647354	99.9941677781904	1.67406118912167	120.012471765648	1.8644150175006	149.982619928148	2.02375431951141	174.983128222885	2.15498248779049	199.967887071468	2.4446290300591	249.62410873889	2.69477128367238	300.759847313309	2.92188004108948	351.027899181571	3.15317493273089	401.11902484201	3.19329697188503	425.180629175308	3.29901826979682	431.010070918028	3.37809491613809	450.132724141684	3.48025441071917	475.01602571789	3.59913132014772	494.965391909252	3.62212464234324	499.838691139688	
0.0301397982882826	0.0608579874294742	0.0489657037787011	0.164977499829743	0.0591076091427991	0.261448984334573	0.0663524338565644	0.361320647362291	0.0874341840805807	0.476103904598812	0.0967721416017369	0.578941844437705	0.0949635374697595	0.681999121646439	0.104984316735359	0.771008688147815	0.124650146711679	0.897804299814259	0.12328454696988	0.9795932545255	0.18716731729037	2.00415166667443	0.227963221439823	3.00849874191423	0.27888422557065	4.00679646077066	0.314833140512871	5.01178909168114	0.34708589304627	6.00744609097741	0.385167009598308	6.98396738450291	0.412173661256478	8.00826344473212	0.440159968252117	9.00170551712557	0.458924543511531	10.0033443792066	0.515967022961282	12.0076952888759	0.570552351346286	15.000359108509	0.650427843335688	18.0423277136083	0.66868237707736	20.0471080493661	0.741182840230575	24.9551772283128	0.821117573125155	29.967237988777	0.969290557901438	40.0292567442303	1.0818442164663	50.03091456018	1.16786522329646	60.0185572853578	1.26349835596329	70.023079336456	1.36952111180671	80.0070335114585	1.43002216290339	89.7148974788517	1.52939818406951	99.9959112139673	1.67405070609071	120.012710184216	1.86468870090072	149.983364986173	2.02380879978669	174.984022292514	2.15516583292975	199.967067507641	2.44450599495431	249.626641936173	2.69486992212452	300.760264545803	2.92194673397815	351.029448902262	3.1530935538165	401.118816225763	3.19333242727732	425.180778186913	3.29898224938858	431.011024592299	3.37825922596355	450.131263827957	3.4803371416113	474.984524664622	3.59907238285361	494.981783185787	3.62219345312934	499.800871994375	
0.0302275796168344	0.0607070913516808	0.0487763230492342	0.164762073286934	0.0591279468239047	0.26043474499516	0.0662192857323698	0.360392147903331	0.0873972824170825	0.474501447769977	0.0967625980744488	0.576606436777461	0.0950613484621659	0.679322267863494	0.1047022071302	0.76812368377933	0.124382994467248	0.895412314310295	0.123136181503352	0.976224078856534	0.187206729002093	2.00339100899774	0.228026701256874	3.00807312751785	0.278825559436947	4.00683371367187	0.314813095494065	5.01215044482292	0.347154778981333	6.00752897868261	0.385366377848552	6.98435202070796	0.412121832444937	8.00813957883558	0.440335253053494	9.00190854543719	0.458858396584526	10.0031562520555	0.516071188975898	12.0074065788915	0.57050452482949	15.0011395567894	0.650459664288195	18.042441334957	0.668748999240814	20.0470912855605	0.741142898273255	24.9544191317731	0.821241654518472	29.9678843266131	0.969115960995289	40.0289959739218	1.08186987839925	50.0312274845502	1.16778741083532	60.0190639248143	1.26331956425802	70.0238392956408	1.36957390198762	80.0066386307056	1.42909033001431	89.4880794645128	1.52933084048321	99.9963209958806	1.67405886323084	120.012993306265	1.86472920172726	149.983081864124	2.02384387791767	174.983396443774	2.15535008309336	199.966292647296	2.44445661673769	249.624749488791	2.69489362859147	300.759668499383	2.92207266323188	351.029806530113	3.15306080604669	401.118875830405	3.19330650667826	425.180778186913	3.29899022447261	431.008580801979	3.37831270435692	450.133081769536	3.48002248161905	474.515883167335	3.5990006481338	494.939702308574	3.62213663564763	499.836992407393	
0.0302939605044395	0.060829349261665	0.0485763654406019	0.1634498107378	0.059179728708432	0.25875414438526	0.0661521895373681	0.358328017033889	0.0874086008589427	0.472730130524853	0.0966915415582444	0.575491992954545	0.0950215211564769	0.677417655081208	0.104705261553935	0.764864287753633	0.124526292575627	0.892611652838467	0.12301019131203	0.971928353685156	0.187114363027884	2.00163988980999	0.228102407773574	3.00816230165013	0.27895216769177	4.00722254082831	0.314957878695243	5.01268874924548	0.347108816576524	6.0078582011971	0.385291123261953	6.98429101908222	0.41218304271618	8.00767205492533	0.440104303145348	9.00129107859955	0.458763070389862	10.0037224961539	0.515995044033274	12.0071541904857	0.57052981080498	15.0006645822989	0.650551087132405	18.0422550704509	0.668818064586439	20.0476538043689	0.741253836696848	24.9546184347946	0.821270472115739	29.9684729224523	0.969151461463599	40.028694225422	1.08189534015315	50.0312684627416	1.16783523642079	60.0182927897592	1.26351264623221	70.0234220631472	1.36978081352291	80.0066237295451	1.42837713682324	89.2121770275328	1.52926594572233	99.9949798914369	1.67415886517998	120.013417989339	1.86476556959449	149.983201073407	2.02386622759315	174.982725891552	2.15548646259548	199.966739682111	2.44457859482628	249.623691506397	2.69480807052418	300.760324150445	2.92223083011184	351.026111042313	3.15322317171299	401.118667214158	3.19356163186368	425.180658977629	3.29916786975471	431.010190127312	3.37838197198581	450.131621455808	3.47869325748533	473.315326469292	3.59889880403455	494.834917348036	3.62250960997273	499.931674381122	
0.0301276030382337	0.0600287029238289	0.0486403580453197	0.1624437932301	0.0590886089311408	0.25818347650477	0.066023396225157	0.357052396205559	0.0872480378926369	0.470827904256551	0.0962692524627583	0.573780047520732	0.0948114177837208	0.675244879617832	0.104672042910342	0.762811420066042	0.124465530075551	0.890875201980574	0.122881379725526	0.968561739153148	0.186844746317653	1.99660772134772	0.228056726130508	3.00795764352408	0.27891118240869	4.00780275476473	0.314944645992586	5.01313904368892	0.347067353263027	6.00867124576612	0.385250193346001	6.98431756177433	0.412114587500346	8.00782944843296	0.439819610161952	9.00150248881394	0.458904591531852	10.0027753411405	0.516077657698047	12.0063839867531	0.570562632149275	14.999869232858	0.650617311917978	18.0416646119666	0.668886853757084	20.0487043361831	0.741439154997234	24.9545308904768	0.821199033250872	29.9666344917773	0.969389301779294	40.0286197196195	1.08198614904914	50.0304004701433	1.16794052309877	60.018166129895	1.26386964227507	70.0232283480608	1.36983712098323	80.0074358427916	1.42757475674797	88.9277436761745	1.52930630945818	99.9960676761524	1.67431582230683	120.012725085376	1.86492919072437	149.984080241876	2.02396763625265	174.982725891552	2.1554353967816	199.968080786554	2.44450460836051	249.62686545358	2.69487628858745	300.760264545803	2.92224036665711	351.030790006705	3.15333772334222	401.119114248973	3.19370944263448	425.180480163703	3.2993580316339	431.009415266967	3.37851954287652	450.133797025239	3.4769376968973	471.86249312422	3.5991697189618	494.917916811943	3.62248804314964	499.856304311383	
0.0299465951752194	0.0602128719542115	0.0487525649258988	0.161327210275747	0.0590429983450783	0.257268248391868	0.0659742332197201	0.355281573725529	0.0872129305676023	0.469471956859976	0.0960953661732012	0.570960584975323	0.0948564802311538	0.67254654720903	0.104289557368911	0.760967867117155	0.124014292872492	0.887606027068307	0.12276982673381	0.965413170508566	0.186798557124162	1.99010988405326	0.227997013583132	3.00709034941766	0.278873929400838	4.00744000463915	0.314889429812403	5.01278281282105	0.347179435633051	6.00879976827531	0.385249222709969	6.98492897501553	0.412231523041797	8.00717472869411	0.440114064846594	9.00144474681706	0.459078951471702	10.0031320376697	0.516294555421161	12.0065516248086	0.570484187392859	14.9998776147608	0.650523814771006	18.0421302732318	0.6688759688779	20.0484137635537	0.741461442274097	24.9544843243502	0.821092677449493	29.9683574384585	0.9693727131867	40.0285228620764	1.0819029146375	50.0305569323284	1.16799054009209	60.0182182839567	1.26387263017035	70.0229079731104	1.36978810635495	80.0019075122513	1.42657959232883	88.6339300442902	1.52947909408044	99.9962613912387	1.67421446803657	120.012181193018	1.86484610308917	149.982768939753	2.02410394273909	174.983903083231	2.1553103233784	199.96825960048	2.44433769820092	249.627044267506	2.69503494474936	300.760771185259	2.92218455790257	351.029538309225	3.15338784687884	401.11810097006	3.19392448448782	425.181016605481	3.29938309340222	431.00890862751	3.37856333869324	450.132396316154	3.47500519349473	470.360098519372	3.59944954651806	494.993644509534	3.62224015360726	499.82954182715	
0.0298998504470781	0.0592703808294242	0.0487394054601228	0.161045135964358	0.0589732968042705	0.256246471160725	0.0661153483720062	0.353846842263649	0.0871207641438066	0.46799907027818	0.0960650718330227	0.569223261002557	0.0949301554518251	0.67021131417176	0.104148664500046	0.757906027883214	0.123963595783779	0.882986143448699	0.122640151473673	0.961588345291612	0.186799206931215	1.98361181392816	0.228012734986351	3.0067641537014	0.279090410607392	4.0072253347959	0.314892445647366	5.01218304111149	0.347230126970853	6.0089296877683	0.385360903324897	6.98452757500493	0.412369521913069	8.00734422939463	0.440172509567086	9.0013478892739	0.459137341430425	10.0035827977744	0.516219065777474	12.0065674572916	0.570450849702956	14.9990152100976	0.650520765035901	18.0430690463425	0.668877663684175	20.04738185819	0.741419801412682	24.9547991113655	0.821267619821023	29.9674372917985	0.969147175636426	40.0283514987308	1.08189308243514	50.0311082752663	1.16791455891381	60.0186019888393	1.26385350023419	70.0232134469004	1.36950139772184	79.9222310071322	1.42551920133604	88.3375459622221	1.52953022471438	99.9942720863138	1.67399651366978	120.013485044561	1.86441583758834	149.983513997778	2.02397396844291	174.983068618243	2.15535306217891	199.968334106283	2.44459492698793	249.624078936569	2.69501398464791	300.761188417753	2.92228119679932	351.027213728189	3.15348057659563	401.118488400232	3.19404045698351	425.180897396197	3.29954497451884	431.008998034473	3.37859075764481	450.13105521171	3.47307730822402	468.816070072125	3.59940861295252	494.961875235377	3.62232942589367	499.909978291454	
0.0299301354653024	0.0588271877202796	0.0487012530012985	0.16058194852464	0.058799904255375	0.255310812159813	0.0659735426644047	0.353092179975751	0.0867964227006698	0.466791144956277	0.0959415823825157	0.567204968663907	0.0948578324766157	0.668119039899603	0.1043711533746	0.754458097252773	0.124054364897751	0.880242234443567	0.122618781214857	0.959285941373538	0.1866511010825	1.97764646029044	0.227911344216974	3.00431151581764	0.279014954072224	4.00691008211936	0.315070991445644	5.01160841511024	0.347230578877672	6.00895809310548	0.385226565482676	6.98412757197814	0.412471360360479	8.00759382383278	0.440087877944568	9.00183403963476	0.459059149286527	10.0033387912714	0.516123290982187	12.0070722341031	0.570601648369046	14.9985160212213	0.650519133000768	18.0434732403206	0.668890151354963	20.0475606721158	0.741404050044159	24.9554249601059	0.82150203481668	29.9675099349559	0.968975031411939	40.0285750161381	1.0821159030497	50.0311641546182	1.16791095558019	60.018255536858	1.26384689596677	70.0233177550238	1.36888092875268	79.71953052104	1.42461530750735	88.040521130253	1.52952917738393	99.9956504436588	1.67416831056624	120.014461070573	1.86460048587489	149.983305381531	2.024000378062	174.982725891552	2.15546758549593	199.969064263146	2.4447881901422	249.624123640051	2.69505316742599	300.760443359729	2.92230142499181	351.029568111546	3.15359103847893	401.118905632726	3.19385264334689	425.180927198518	3.29966962770929	431.013021347804	3.37880404782589	450.135465955214	3.47105158864002	467.254488057826	3.59926341620637	494.890439072007	3.62242557357595	499.921660801275	
