X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	
0.0260033069761288	0.0801418607940572	0.03619535251985	0.195897265957193	0.0529906171554258	0.299682321701212	0.0631567083255104	0.402133052829416	0.0628655008517583	0.50159541188321	0.0862793779536515	0.596364209837225	0.0854999441988642	0.698650291736783	0.09185978774983	0.801223848754385	0.108246591988916	0.899160438204713	0.110205875619664	0.992336994546524	0.159053895632648	1.99763905918671	0.213852703428977	3.00557551421373	0.261908471609061	4.01169703536028	0.277153126685466	5.00599773346655	0.292706306265479	5.98914549593507	0.332540254215671	7.01561169773112	0.357975472416223	8.01316274511972	0.381243481098622	9.02546633247225	0.393046767352891	9.98179586414216	0.445514442520946	12.0047958690171	0.505910069293423	15.0407459791605	0.555996254565348	18.0094005531619	0.601671322236603	20.0283160793708	0.660482870278546	24.9988793502403	0.707196036848144	29.9927354386995	0.835167329418823	40.0024166400852	0.939776497264575	50.0182616663972	1.02904881597908	60.0140424283624	1.10863645615564	70.0204336901633	1.1774614077218	80.0195603033521	1.24412136283422	89.9953926574022	1.32688297028194	100.026213745633	1.44255895515307	119.927410932551	1.6353840425502	149.980068277674	1.79537219897207	179.931201796783	1.9234762193266	199.827674250809	2.18443727982993	250.614131007685	2.3743709244691	300.904635206786	2.58414747821023	351.0131565169	2.76711730819226	400.885703995432	3.01345819623834	451.09508254428	3.22721373517888	501.165491640798	
0.0260360966405406	0.0796633101705659	0.0360529921005136	0.196142247438426	0.0529622650186313	0.298986594667189	0.0632301315972288	0.402317309171286	0.0626808814973245	0.501514706965187	0.0861802201844012	0.596592674895459	0.0854032357876175	0.699396281083617	0.0919844380939321	0.80072815233759	0.107928457088978	0.899551710082789	0.110169739852569	0.992170520644219	0.159115322520791	1.99727910302872	0.213687175322988	3.00557621270563	0.261965010121784	4.01247236136682	0.276932819474799	5.00581891954072	0.292694290757776	5.98879252469605	0.332675091089633	7.01556885689473	0.357976645513052	8.01280046065541	0.381185266825172	9.02553245637191	0.393021719088758	9.98216746183178	0.445347106485004	12.0046859729585	0.506151277521851	15.0388246607803	0.556188618469459	18.009342811165	0.601742626673788	20.0292250501604	0.660175913021955	24.9989072899162	0.706936382443125	29.9926721087674	0.835291498542729	40.0021856720976	0.939671150981947	50.0189843726808	1.02907937843248	60.0153723569358	1.10872698589643	70.0200835128918	1.17764114034518	80.0207598467713	1.24426607903547	89.9943272244275	1.32672483219732	100.025073806856	1.44256663668422	119.927902670847	1.63550555248039	149.979144405724	1.79529252430815	179.932140569894	1.92368911857339	199.826899390464	2.1845660508166	250.61335614734	2.37440316086714	300.905141846242	2.58432380991423	351.014259202776	2.76707959992483	400.88534636758	3.01344387853324	451.097287916032	3.22727384598018	501.151007712806	
0.0260259867301536	0.0784442599099993	0.0361483706937154	0.1950520180013	0.0529809190664228	0.298892531091621	0.0631882309142773	0.402956574776905	0.0627159969103164	0.500516038174328	0.0859603704102798	0.596386969031561	0.0853703356330611	0.698705996465631	0.0919609268118198	0.801646087106596	0.107921849573572	0.899688498079438	0.110283393116398	0.992506262416421	0.158920780448167	1.99865489923672	0.213699993977089	3.00471893031641	0.262010793162596	4.01166304208792	0.277099554787308	5.00511483970775	0.292847054435923	5.98910684605006	0.33242858831564	7.01586594878192	0.358145603712107	8.01260488292403	0.381149562918176	9.02559485498144	0.393153213344129	9.98144475554821	0.445411957622163	12.0041895780498	0.506247819785148	15.0397401508277	0.556161766023947	18.0095663285723	0.601600801938102	20.028660668707	0.6604135699224	24.9983931998794	0.706919241369607	29.991278850262	0.835380619337973	40.0022825296408	0.939625686677556	50.0188800645574	1.0289908965449	60.0157076330467	1.10873767469437	70.0200611611511	1.17751598857991	80.0194485446485	1.24424497649697	89.9938950907734	1.32674462277879	100.027256826867	1.4425622739851	119.926054926947	1.63563286832792	149.979278516168	1.79524705106306	179.932125668733	1.92365820171391	199.826839785822	2.18455871227408	250.61398199608	2.37458509557074	300.90478421839	2.5842792327528	351.01437841206	2.7668934741474	400.886687472024	3.01351772045774	451.095559381416	3.22741138759243	501.162571013343	
0.0260375863415719	0.0784087204967209	0.0363292282529079	0.194097150473199	0.0528486044730235	0.298723670675331	0.063271946793498	0.402532910337069	0.0629565941911322	0.500156722300576	0.0860579752486107	0.595771655877271	0.0853648895322072	0.698597322767867	0.0917731383965768	0.80142367564481	0.108223190212877	0.898983312300966	0.110440488338015	0.992706147514504	0.159023722966853	1.99695872807827	0.213767071260424	3.00469844122074	0.262058611949415	4.01095989357748	0.277289868882441	5.00509155664449	0.292817500654351	5.98905888293974	0.33237242911314	7.01584499402498	0.358186674155904	8.01344679849149	0.38110424142337	9.02633618771562	0.393181405165384	9.98146990125653	0.445557713741113	12.0040936518291	0.506185898056216	15.040501041335	0.556276749489992	18.0102424687294	0.601405264488282	20.0286215531608	0.660496684752222	24.9994325558233	0.707110672868478	29.9914502136076	0.835279557019872	40.0033665890662	0.939590643564301	50.0191557360264	1.02904045730075	60.0157746882689	1.10862880219164	70.0196662803982	1.17743567724351	80.0199328323643	1.24427804341356	89.9951914917357	1.32663881193209	100.02580396372	1.44265073141674	119.928237946958	1.63561605608694	149.979144405724	1.79527213518311	179.931395511869	1.92366863408092	199.827108006711	2.18446603024101	250.613117728772	2.37452501229586	300.905350462489	2.58438860755564	351.012024028703	2.76698770519693	400.885703995432	3.01359484869365	451.097347520674	3.22765182481962	501.182002126617	
0.0259109197863179	0.0786028976063265	0.0364209299452848	0.193396141094199	0.0527092229573437	0.298738193486039	0.0632928485621353	0.402699005889596	0.0629675089745026	0.500148253086316	0.0863024223812184	0.595567346997169	0.0853821649199048	0.698647439561533	0.0916860874512088	0.80109195020102	0.108236517249778	0.899863412092175	0.110389803368131	0.992512548843501	0.159329284525967	1.99724534258699	0.213992360202866	3.00508214610326	0.26207921107896	4.0118786432537	0.277312174785755	5.0048587260119	0.29277574143057	5.9882835569332	0.332651241906229	7.01531833113405	0.358063832114283	8.01404936416865	0.381123854791624	9.0257438665863	0.393234096719236	9.98206129106332	0.445442183885573	12.004333933042	0.506248011675434	15.0400949847118	0.556201254165238	18.0103151118868	0.601619941932552	20.0282546120838	0.660603659717222	24.9983391831727	0.707047830562103	29.992321931496	0.835295556251168	40.0025358493691	0.939672957305367	50.0191110325449	1.02912160027329	60.0160689861885	1.10870509381757	70.0184518358186	1.17746580245842	80.0210876723019	1.24422736963119	89.9948860179457	1.32664203241646	100.025431434707	1.44280416157843	119.92643490654	1.63560278198699	149.980008673032	1.7952319386022	179.933183651128	1.92390559768447	199.826705675378	2.18462063838023	250.613177333414	2.3746018228751	300.905767694983	2.58460026054148	351.014616830628	2.76729825591512	400.886121227925	3.01352218448476	451.096393846403	3.22779535704214	501.165491640798	
0.0257477019223872	0.0782385431321657	0.036074223307054	0.193013964162709	0.0528203126713808	0.297424592160767	0.0631867111442619	0.402238117652375	0.062832147326461	0.500891361154072	0.0862735115410983	0.595911179633853	0.0854242035084458	0.69890285476549	0.091806344196652	0.80133124188367	0.10813078689554	0.899879360990508	0.110260649980417	0.992563946205646	0.159487108935328	1.99697456056128	0.214064919576852	3.00481043275502	0.262092141110509	4.01218132307608	0.277312825428079	5.00517351302716	0.292648816255403	5.98879019638973	0.332695699346139	7.01639633696297	0.358155142137496	8.0127175729502	0.381333846795667	9.02448285588017	0.393355089410332	9.98176233653107	0.445372823552253	12.0044475543907	0.50617130115807	15.0409508701172	0.555983905047533	18.0101139462202	0.601721351895907	20.0282415735684	0.660653283430478	24.9977766643643	0.707072354509087	29.9926460317366	0.835295510430096	40.002994060054	0.939880378722309	50.0185447884465	1.02922600129843	60.0157039077566	1.10889016183374	70.0185933968432	1.17753492243484	80.0188301464883	1.24420474104207	89.9937982332302	1.32697626352457	100.02551339109	1.44277548120281	119.92674783091	1.63562741881028	149.979204010366	1.79532995366193	179.930739860808	1.92388195976286	199.826616268415	2.18464239174732	250.613922391438	2.37466088340645	300.906333939081	2.58437701833465	351.014229400455	2.76746461595993	400.886896088271	3.01370057657698	451.09508254428	3.22768217088315	501.160484850875	
0.0257450059116018	0.0779138098833111	0.0358742140740466	0.192217945333696	0.0529587099973772	0.295883282476817	0.0631221554721019	0.402053599376043	0.0627675778503541	0.50084488233904	0.0862346648686047	0.595568918603939	0.0854833657635069	0.698451861830153	0.0916683663441675	0.800951553329565	0.108134292067755	0.90120742691883	0.110330060878733	0.991944674930602	0.159264575546468	1.99859389761098	0.214045357990134	3.00488493855745	0.262086998687754	4.01130960518764	0.277369950004639	5.00463567426587	0.292691826388016	5.98842511795782	0.332459472066596	7.01625663858341	0.358057481352874	8.01161861236435	0.381512050574457	9.02505468791382	0.393473381277597	9.98118677920729	0.445455327600356	12.0047735172763	0.506183658964656	15.0401545893537	0.556265730183126	18.0090224362146	0.601687710091347	20.0281465786703	0.660511646766654	24.9976053010187	0.707180355887608	29.9926572076069	0.83514771195275	40.0030499394058	0.939990916601524	50.0182020617553	1.02929677299873	60.0151190372075	1.10911027296317	70.0184592863988	1.17765004442639	80.0203947683393	1.24430640389734	89.9935300123415	1.32708897008736	100.026221196213	1.44263321233685	119.926077278688	1.63570329158261	149.979904364909	1.79537853563268	179.931499819993	1.92370234945996	199.82646725681	2.18452679055247	250.614876065709	2.37473782809615	300.905410067131	2.58435885228242	351.013990981887	2.76753157110904	400.885823204716	3.01398280778958	451.096751474254	3.22765747743545	501.16185575764	
0.025935487878359	0.0762118106830843	0.0359737321720043	0.190659930051857	0.0528423075973572	0.295754061475727	0.0630302551708199	0.402466961060386	0.0630058667142847	0.500832367692538	0.0863945085337408	0.59556920964223	0.0854999093150124	0.698999130232068	0.0917543499793114	0.800587697258478	0.108066172171707	0.900285359406096	0.110318388208332	0.992710804127156	0.159165248291061	1.99824348750893	0.214091911665453	3.00546422117135	0.262140425354889	4.01137107247465	0.277314170903985	5.00536117451704	0.292871324149307	5.98742580888272	0.332307791845479	7.01647643070058	0.358189537402395	8.01209917479003	0.381338010340184	9.02604840905374	0.393438171047237	9.98085988499913	0.445643416014974	12.0042696717874	0.506405785630393	15.0403287466669	0.556453017174293	18.0097116148871	0.601768010996943	20.0277665990779	0.660466153963793	24.9977859775896	0.707260958300158	29.9915358952804	0.835465879251073	40.0023346837025	0.94008227164545	50.0186938000513	1.0294912605657	60.0142882975104	1.10909629960587	70.0194949170526	1.17786927288321	80.0199924370062	1.24435535865905	89.995109535353	1.32691185655552	100.028389315064	1.44252761930903	119.926993700058	1.63586070867222	149.979159306884	1.79537607861163	179.933332662733	1.92390195970565	199.826705675378	2.18460602089986	250.613832984475	2.37490382876103	300.905231253205	2.58464211517926	351.014438016702	2.76755243286282	400.886389448814	3.01415890826365	451.095618986057	3.22769370225154	501.16340547833	
0.0259475479080107	0.0761195624588545	0.0360890536193792	0.190229993736856	0.0526197590308523	0.295251438347613	0.0630360513034425	0.403622790528246	0.0630164859278825	0.501505859401148	0.0864146788008804	0.596229109862662	0.0854489740725589	0.699034520488223	0.0919149031405391	0.800314237680495	0.107977377720626	0.899198797051433	0.110444777279298	0.993017733108574	0.159021131564692	1.99786164527147	0.214232421821859	3.00553197488543	0.262213381431547	4.01167980589347	0.27730739486285	5.0049094830898	0.292837759449524	5.98883350288739	0.332253625035919	7.01699517735	0.358398051077364	8.01197903418361	0.381280603450649	9.02486190415003	0.393292391738355	9.98118771052982	0.445792303118191	12.0046962175063	0.506297927247721	15.041161349009	0.556341663491425	18.0091174311127	0.601867804198856	20.0280050176457	0.660489504348287	24.9984770189072	0.707173797254998	29.9923051676904	0.835570194967061	40.0028226967084	0.940023773280778	50.019327099372	1.02950978078243	60.015532544411	1.10896203812336	70.0206050535089	1.17796730893553	80.0196124574138	1.24441752033451	89.9942229163041	1.32701866306173	100.024433056955	1.44284902137879	119.928036781292	1.63615719798528	149.979218911526	1.79524974974485	179.932423691943	1.92396737179877	199.827420931081	2.18487571886217	250.613505158945	2.37517394570791	300.905261055526	2.58478306897699	351.014616830628	2.76760425915979	400.886538460419	3.01402732534636	451.09722831139	3.2277631194159	501.16954475645	
0.0256849069821358	0.076362863193959	0.0359089997115363	0.189969558122384	0.0524118426072324	0.293946539067234	0.0630890516896823	0.403399593263075	0.0629583141140107	0.501147387538439	0.0862923102145542	0.596644596126528	0.0854615245843374	0.698584924536682	0.0918484437460777	0.800977048283834	0.108064386657525	0.899950607164082	0.110561462391018	0.992593573903644	0.15927415820968	1.99826420943523	0.214279102855542	3.00483767393903	0.262168524742378	4.01232055579437	0.277324202633482	5.00508829701564	0.292706278558632	5.98942256438786	0.332460895587335	7.01566385179282	0.358086914202207	8.01287589778037	0.381381688530853	9.02582396032391	0.39309180373202	9.98163195137682	0.445665478153335	12.0042007539201	0.506234747913169	15.0408558752191	0.556289478504294	18.0102815842757	0.601970088080393	20.0283477443368	0.660522512274329	24.9980895887345	0.707178536153142	29.9926646581872	0.835405568602515	40.002900927801	0.939970215166194	50.0183063698787	1.02945547013883	60.0152158947507	1.10888545566285	70.020180370435	1.17788477750654	80.0195603033521	1.24442301902599	89.9938056838105	1.32698348881825	100.026020030547	1.44294386661811	119.925458880528	1.63621854417432	149.979665946341	1.79537030696697	179.931931953647	1.92387192551879	199.826914291624	2.18477832842303	250.614250216969	2.37545995795048	300.905499474094	2.58474516524242	351.011666400852	2.76756068984073	400.885674193111	3.01413934816704	451.0956785907	3.22797422947561	501.168471872895	
0.0256839849203978	0.0764885335279021	0.0357516747952129	0.189792883327988	0.0523358404101678	0.29226669515689	0.0627783731794861	0.401986544153856	0.0627704996712121	0.501185251620065	0.0862900524616179	0.596484757897251	0.0854648472726257	0.69946409300536	0.0916976382114832	0.801544922196734	0.108068828807195	0.898730108988019	0.110523517343552	0.992330009627547	0.159352915509223	1.99740413307842	0.214204703118294	3.00532312580799	0.261984589310499	4.01222183560615	0.277207051732417	5.00562287614807	0.292742475630037	5.98897599523454	0.332556139592781	7.01591949982741	0.357909561151665	8.01289173026338	0.381453802493997	9.02545888189201	0.393083126651957	9.98200075509885	0.445572674489527	12.0045527938366	0.506120872444504	15.0404684450464	0.556480480587787	18.010199627893	0.60192426551367	20.027278586072	0.660559868984951	24.9974153112225	0.707274082457166	29.9921710572461	0.835525627118859	40.0028487737393	0.940074323997603	50.0185894919279	1.02928181439236	60.0146384747818	1.10881902827679	70.0205230971262	1.17792874122325	80.02102806766	1.24428470430539	89.9945209395138	1.32701813306351	100.025185565559	1.44267212465885	119.928036781292	1.63602483223317	149.979561638217	1.79544121626145	179.932244878017	1.92403019696881	199.826720576538	2.18482696254784	250.614488635537	2.3756036461928	300.905618683378	2.58459390897971	351.014467819023	2.76757249241026	400.885882809358	3.01435720791146	451.095320962848	3.22792717066549	501.157027781642	
0.0259795964666605	0.0762308591392135	0.0356137422690345	0.188959931739879	0.0524393029793792	0.2921912289281	0.0628038697735769	0.401679120407343	0.062883522010562	0.501009027935019	0.0862536734243337	0.59647724910935	0.0854548990070951	0.698902330896567	0.0917672704415207	0.800986070470848	0.108018773734425	0.899058749425927	0.110470022951803	0.992945788443102	0.159264416601719	1.99790960838179	0.214259721028632	3.00538831838512	0.261925724720687	4.01196991286168	0.277203004035695	5.00517258170463	0.292776774503047	5.98932151589331	0.332473574310217	7.01620588150551	0.358336447339796	8.01183374786887	0.381460631620519	9.02537971947692	0.393168627722307	9.98191507342605	0.445635169747273	12.0048778253997	0.506124327753129	15.0400214102319	0.556492371446695	18.009525350381	0.602006991906308	20.0276548403742	0.660704427047626	24.9979312639044	0.707167901930698	29.9921412549251	0.835708081017335	40.0018466706966	0.939990644896893	50.0186453712797	1.02927857155625	60.0152345212013	1.10901969106833	70.0193310042873	1.17804062086182	80.018636431402	1.2443644729776	89.9949158202667	1.32706853402366	100.025945524744	1.44276316875163	119.927090557601	1.63590205044812	149.979561638217	1.79545437711257	179.932513098906	1.92415893964327	199.826228838242	2.18488386855172	250.613862786796	2.3755990361344	300.906244532118	2.58446424637973	351.015063865442	2.76765297077064	400.886002018642	3.01434616284479	451.096632264971	3.22820700822771	501.173538267461	
0.0255637445760544	0.0760852308544826	0.0356732434920452	0.187392996134429	0.052520437715542	0.290294154037545	0.0628613678919798	0.401953336684882	0.0631593828981637	0.500442842044206	0.0862676529574754	0.595379860130272	0.0854902442443054	0.697879156681628	0.0918249161716407	0.802057906287999	0.108108236045656	0.900287920543054	0.110409128407646	0.992529778310313	0.159384670687072	1.99817550096421	0.214217499979447	3.00468377289089	0.262139461703777	4.01191263652606	0.277406526060304	5.00494673599102	0.292748578816803	5.98933502007	0.33237941064187	7.01651554624686	0.358516172791992	8.01310500312284	0.381280998034562	9.02546353850466	0.393396898506438	9.98203893932259	0.445652472591524	12.0046533766699	0.506245326963483	15.0396572631225	0.556450982545873	18.0095942682482	0.602109274670258	20.0280087429358	0.660612087444396	24.9981901715678	0.707281610561656	29.991923325453	0.835572386374905	40.0036459858253	0.940076296972467	50.0193233740818	1.02937094487335	60.0146384747818	1.10902551859234	70.0201729198547	1.17802540111259	80.0207672973515	1.24449278921691	89.9941409599214	1.32702124178917	100.025930623584	1.44292465472555	119.926583918144	1.63600069933107	149.979874562588	1.79564500566004	179.931619029277	1.92408884745629	199.826839785822	2.18492702782691	250.61428001929	2.37559999033259	300.905797497304	2.58444936190664	351.013841970283	2.76780344446045	400.886478855777	3.01445696745479	451.093622230552	3.22830684227686	501.171094477141	
0.0253018702909149	0.0754833345653954	0.0357099073263184	0.186826271822779	0.0525435230630949	0.289088091360703	0.0629393624266894	0.401899698327898	0.0631863860171157	0.500986326948341	0.0862678215123093	0.595968048515865	0.0856763910783595	0.698601222680963	0.0917663013363502	0.801582175097949	0.108151640052049	0.900531577800065	0.110376642581041	0.992243687670512	0.159455769310699	1.99886887058808	0.214193805154028	3.00516340399403	0.262105114076029	4.01205466321194	0.277485368427431	5.00550972046063	0.292630141066589	5.98909567017969	0.332617087146655	7.01580541281744	0.358302824665181	8.0138211901487	0.381309747048654	9.02446422942956	0.393635311474925	9.9807853791967	0.445612854716997	12.0052019256403	0.506280150060511	15.0393080171736	0.556438680152981	18.0098364121061	0.602086283851947	20.0282695132443	0.660481352796092	24.9981380175061	0.707531870375324	29.9927093616686	0.835472626328076	40.0030760164367	0.94009945108946	50.0197033536742	1.02948010621706	60.0144186826647	1.10906082260688	70.0195619722748	1.17785249267972	80.0195379516114	1.24450801654768	89.9942080151436	1.32716729839062	100.025103609177	1.4427944934198	119.927619548798	1.63607164587845	149.979814957946	1.79589505113855	179.932274680338	1.92408198303264	199.827271919476	2.18501072220131	250.614071403043	2.37551947620942	300.906035915871	2.58469527293573	351.014914853838	2.76790308777472	400.885942414	3.01459584596314	451.096364044082	3.22815986421905	501.158398688407	
0.0259354007414922	0.0748094426791355	0.0353750026507999	0.186658779286456	0.0524199632424351	0.287773500505242	0.0629170529261417	0.402168501293229	0.0631174770347299	0.501133912465577	0.0862271059315167	0.596124976362234	0.0858294842904488	0.697893941426798	0.0916819864828356	0.801174372244959	0.10821078947232	0.900208932750946	0.110550117141621	0.992359229871937	0.159296452261915	1.99814988959462	0.214275784233056	3.00619158406757	0.262196916742689	4.01261764768156	0.277454229828783	5.0053937708056	0.292643522399596	5.98943280893569	0.332767104133333	7.01630180772614	0.357990920415147	8.0132968555641	0.381359484327966	9.02503978675333	0.393689818386026	9.98141309058218	0.445560409163273	12.0044242713274	0.506500950202756	15.039104988862	0.556466438181642	18.0096520102451	0.602208425984279	20.0278448301704	0.660438881788658	24.9976593177255	0.707569169343946	29.9926125041255	0.835530211100224	40.0024836953074	0.940028210354739	50.0181573582738	1.02959506677256	60.0153239281642	1.10911609005638	70.0194055100897	1.17796049964618	80.0194932481299	1.24466058949969	89.9941558610819	1.32734601633514	100.025081257436	1.44294323901728	119.927187415144	1.63624403982836	149.979367923131	1.79595288451853	179.931470017672	1.9240742746794	199.827048402069	2.18487617062929	250.613534961266	2.37563735412126	300.905052439279	2.58482681114952	351.01375256332	2.76783612070468	400.887134506839	3.01467110752593	451.098629020476	3.22822268246236	501.166862547563	
0.02591588097516	0.0744657446476603	0.0354144426121565	0.185615625292857	0.0520893607970088	0.287784705479436	0.0628535512142786	0.402813063795739	0.0629332957336909	0.501220147111125	0.0863678468318232	0.596159027842251	0.0857730808224091	0.698041905293812	0.0917088343590464	0.800996547849314	0.108245793679574	0.90032232126902	0.110473189128422	0.993116336881478	0.159316309232141	1.99739528551438	0.214357050442862	3.00525350944885	0.262382396953508	4.01091099914464	0.277447980153707	5.0042258923525	0.292655331814344	5.98957297297651	0.33254533642842	7.01708551563545	0.3581535994162	8.01222862862175	0.381386926972966	9.02573548468353	0.393709746523848	9.98222054721601	0.445704660465756	12.0034603525085	0.506607476977494	15.0402197819308	0.55648371820849	18.0096557355353	0.60223810278483	20.028936340176	0.660702858156166	24.9977040212069	0.70736500044887	29.9924858442613	0.835610934343146	40.0024278159555	0.940189041774781	50.0173750473483	1.0294835854985	60.0160056562564	1.10920994993603	70.0198599954845	1.17808631565108	80.0209833641785	1.24474556764988	89.9947519075013	1.32724914620846	100.025170664399	1.44307780549047	119.927574845317	1.63636865997432	149.979174208045	1.7959328443426	179.931782942042	1.92414893967187	199.826184134761	2.18482155922379	250.613952193759	2.375767013741	300.904486195181	2.58482589867459	351.013782365641	2.76779349664311	400.885912611679	3.01470645387782	451.095320962848	3.22830843897703	501.168769896105	
0.0254001332232424	0.0751082917100071	0.0356837160398028	0.184985672912542	0.0519302566864002	0.287210079478192	0.0631744086524165	0.402481251040462	0.0629606091926101	0.500933969159836	0.0862604796985282	0.59662660996016	0.0856784572611524	0.698403025604967	0.0918596871349787	0.79995626058288	0.108218123102104	0.899632211274008	0.110509633014862	0.992475354149944	0.159457267081131	1.99753358691015	0.21427316101168	3.00513895677761	0.26234318037715	4.00972030328955	0.277431264295881	5.00540168704711	0.292745643261848	5.98913199175838	0.332421097231224	7.01574347986917	0.35835406765445	8.01298206854883	0.381483998023761	9.02591057331924	0.393796611556857	9.98213765951081	0.445771010365785	12.0038924861626	0.506493517782929	15.040669610713	0.556532613607118	18.009555152702	0.602224497803437	20.0285619485188	0.66051459014472	24.9977300982378	0.707345418745584	29.9927615157303	0.835585739451005	40.0019919570113	0.940177349977342	50.0183324469095	1.02941174659275	60.0158938975528	1.10920695980557	70.0202027221757	1.17807416338739	80.0197242161175	1.24459135465336	89.9952883492788	1.32718402271475	100.02611688809	1.44302737174776	119.927142711663	1.63634644142907	149.978533458144	1.79592909162484	179.932930331399	1.92425258630535	199.826541762612	2.18492841591082	250.614041600722	2.37573098141183	300.905559078736	2.58480311958374	351.014199598134	2.76778040731757	400.884929135087	3.01482379061557	451.095201753564	3.22851481854086	501.174074709238	
