X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	
0.0123184616004036	0.0314527645581719	0.025055243105444	0.127046746788538	0.0298486204399403	0.212320034653929	0.0347300034686044	0.295198770421429	0.0389795571210164	0.38220428545152	0.0456395928497759	0.470546168277176	0.0549149041136224	0.5541054425179	0.0560789700998113	0.645927257453054	0.0608151362720376	0.728056767891724	0.066331171171888	0.812689826087159	0.674134658326541	51.805782436072	0.624177267475309	43.1654195315142	0.100412491068841	1.67391375460423	0.130850507473363	2.55882586531505	0.148760993794521	3.40203727531116	0.175237596011643	4.31533426366148	0.194245991221921	5.17524775362095	0.205996315314806	5.99726777345376	0.228675648043614	6.87774970066712	0.24165165483323	7.76432225258398	0.260455800598703	8.595356003858	0.285576881347182	10.2945619850077	0.324922646893065	13.0014307678842	0.362966214453831	15.6199132482158	0.377394578147489	17.328366103396	0.431830726375024	21.6877758915667	0.474525284159486	25.9290895109	0.555998026825442	34.6831784797411	0.720846686468749	59.289395713377	0.784215929007883	68.8439203956433	0.81222634533371	74.6530594236161	0.884914761735052	86.392281227972	0.936018379959822	100.014034339317	1.06814728015371	130.491093020494	1.17419021626942	151.068945956081	1.23525932187827	172.679070433795	1.38916746904459	216.627698173247	1.53968537253168	260.068030607915	1.66814449967947	303.382225396642	1.79151555214169	346.736413081123	1.90099780537744	389.769059908486	2.04128709560267	433.325163636279	
0.0122418348984346	0.0314704960660354	0.0250285743633125	0.125433230504655	0.0298174116603171	0.210632158086761	0.0346718549086933	0.294607758964416	0.0391402892096859	0.380141551565873	0.0455984560463366	0.468094112470001	0.0550226418405448	0.552205660971241	0.0558095066736311	0.64390972181396	0.0607117073177536	0.72552234824827	0.066268485848669	0.809717975892716	0.673492389555129	51.6050749801948	0.623732665133806	42.9980310704839	0.100168940663094	1.66742453204317	0.130818081664689	2.54884464892633	0.148593579882564	3.38906371963234	0.17516878650617	4.29857092377591	0.194251185318551	5.15513910320625	0.205831754276744	5.97395537353455	0.228462311989104	6.85106032525275	0.241527110424196	7.73420002232264	0.260405911411986	8.56219347119623	0.28535926748071	10.2538073110783	0.32465429306212	12.9519374946522	0.362537818609338	15.558760748226	0.377017448220268	17.261597728548	0.431534205766711	21.6039009844807	0.474095530414707	25.8292200706772	0.555418083604352	34.5504314915509	0.72024711132001	59.0551084923445	0.783466230637701	68.5783668146208	0.811482857104002	74.352689281118	0.884196060486968	86.0577725268003	0.935232411793742	99.6132303751425	1.06720911798506	129.991054778063	1.1732682352544	150.484403232533	1.23413909461524	172.012437217129	1.38795566693988	215.794514685829	1.5381273325978	259.068341553225	1.66666673916984	302.216388402532	1.78973256749131	345.403206252434	1.8993613442531	388.271195256425	2.03944466744984	431.658707254479	
0.0123734985213637	0.0313278509237846	0.0249448631203317	0.125810532544775	0.029769044871654	0.209994114841963	0.0346455532298918	0.293871082842885	0.0391296677521826	0.379490498909479	0.0456211333087093	0.46642142810161	0.054728365707905	0.550477883054412	0.0557721892299028	0.639643857171213	0.0605917529145468	0.722259634386058	0.0661660294803738	0.806552643442587	0.672880992939706	51.4048741637742	0.623401051490535	42.8308027969289	0.100122765194971	1.66078944109079	0.130636080811004	2.53849509447685	0.148431645313857	3.37586641371559	0.17489210316471	4.28235054492554	0.194250390027301	5.13580717578189	0.20563968819507	5.9505712617805	0.228158251882086	6.82439050761153	0.241255867339557	7.7045043377802	0.260147395077376	8.52801207168622	0.284982204410778	10.213655202826	0.324154281031837	12.9020884562136	0.362270873386341	15.4997288696378	0.376799148184454	17.195872434934	0.431168996887822	21.5202402815766	0.473808183185367	25.7286446879764	0.554829099694494	34.4148681840287	0.71952780499735	58.8221474745953	0.78274454914856	68.3123140447221	0.810767912904285	74.0533696704341	0.883498590803396	85.7246794358747	0.93449869561472	99.2128659952025	1.06639964335658	129.491076140273	1.17229032478542	149.899815805504	1.23315569713134	171.346295738759	1.38665942934919	214.959855983522	1.53692102396354	258.066536533746	1.66547156750069	301.048644059879	1.78809979549848	344.068539110017	1.89760258116111	386.768532430688	2.03781317650325	429.99290652374	
0.0124262902960762	0.0309170321865066	0.024864033422875	0.12465722055813	0.0297159243258854	0.209145170699778	0.0345520716389195	0.291907447495237	0.0389063668924057	0.377415861557742	0.0456711201708333	0.464501157459282	0.0545000119516651	0.548910001574517	0.0557953422089379	0.63776147971434	0.0605729227711217	0.719567180950729	0.0661939559882045	0.80240971337385	0.672208919590284	51.2043529724032	0.622662256055437	42.6654036408235	0.0999319955870635	1.65399916852179	0.130480446223341	2.52823634397408	0.148432314215941	3.36235618342863	0.174686227984829	4.26518068275546	0.193980932462653	5.11554113185955	0.205637747764135	5.9267745741455	0.2277314778747	6.79931557980357	0.241029668131193	7.67456976900873	0.259801177361707	8.49545582999173	0.284666932498351	10.174047918254	0.323870746715649	12.8520596725266	0.362012155990857	15.4402732392984	0.376385817786501	17.1295846225117	0.431023084210733	21.4377735341565	0.473302511219715	25.6285293786056	0.554361907739676	34.282381966147	0.719046767288175	58.5893764466422	0.782075587059816	68.0465741991936	0.810142644084945	73.7531485395408	0.88277614577825	85.3912287170974	0.933750160658679	98.8128964960154	1.0654751698021	128.990575961867	1.1712849432108	149.317091023535	1.23229372911136	170.680035051106	1.38552545311667	214.126031746202	1.53558951079585	257.066221630315	1.66415745047269	299.883462716831	1.78664977233653	342.734468014019	1.8960205717379	385.267300116357	2.03636546905199	428.326450141939	
0.0122239797969949	0.0303963064767079	0.0249041924569387	0.123244549798689	0.0297114517787224	0.208395907172173	0.0346097209546342	0.290669690748533	0.038833592880583	0.375286479903515	0.0457015370556045	0.462739298958607	0.0545692027784593	0.545943972145889	0.0555941286390521	0.635366409204493	0.0604488776033445	0.716284851107721	0.0659568531461162	0.799656956804679	0.671516815378159	51.0040515731493	0.621868415329116	42.500213100965	0.099798037709909	1.64752577844375	0.130481176458833	2.51866025288608	0.148337243852694	3.3489954304078	0.174583837071065	4.24771838531083	0.193701192232372	5.09578359003881	0.20550090284522	5.90369686750394	0.227518662365483	6.77196822502149	0.24084330085312	7.64421983038871	0.259718524852092	8.46250843283447	0.284381499995399	10.1339060545496	0.323654727852605	12.8021761751544	0.36181333696489	15.3798266817866	0.376019852638735	17.062581554386	0.430703926203564	21.3551726762921	0.472953371008057	25.5297011569718	0.554011855696316	34.1494710651914	0.718648564377588	58.3558976135661	0.781591843488977	67.7794708974806	0.809591931479597	73.4531509260547	0.882124974642908	85.0589924428997	0.933012483014673	98.4134932409267	1.06450334887883	128.490612225238	1.17023309992024	148.735141101912	1.23122668195655	170.013655154168	1.38436301730765	213.294859915449	1.53422954822054	256.063909971379	1.66282009960647	298.718698606276	1.78500802039754	341.403198336192	1.89458220585353	383.766634046125	2.03474451478054	426.659874550855	
0.0122822020536265	0.0302503507738999	0.0248649025272855	0.122787386851589	0.029573583390111	0.206921579950838	0.0345010936021956	0.290097043807666	0.0386638140000737	0.374593925186861	0.0457357873164894	0.461297204227971	0.0544432829805706	0.543218049307125	0.0554675484432347	0.632423255385518	0.0603816954298089	0.712806768910358	0.0657737364806646	0.795918046091152	0.670976466768981	50.8050503001478	0.62136361249705	42.3368367773956	0.0998812655702862	1.64061361903859	0.130331627036846	2.5089407381284	0.148111198382385	3.33571337414078	0.174500192164465	4.23151616724981	0.193533281852729	5.07640602781046	0.20519493554381	5.88018283625691	0.227616220864726	6.7445314632765	0.240574794681063	7.61443986115727	0.259412251849879	8.42840898970714	0.284187258958295	10.0936179732079	0.323180362295318	12.7527946606261	0.361483959069024	15.3198439228949	0.37558087632658	16.9958206301183	0.43013447802161	21.2720893933569	0.472440455681063	25.4292598847154	0.553628807889407	34.0145522328603	0.71793329527427	58.1234916640449	0.780989092588496	67.5132765665572	0.808984907688636	73.1523784522234	0.881421160103092	84.7256832851471	0.932171116268881	98.0141570410603	1.06359343469019	127.990037541029	1.16945833783798	148.151790471203	1.23024039479406	169.344578147183	1.3831716341303	212.462123462845	1.53306860405288	255.063207637776	1.66142005917079	297.553278844659	1.78368669371644	340.069097437873	1.89309372835346	382.266862045522	2.03283158588698	424.99356718066	
0.0123859563101592	0.0295317481302245	0.0249073591981728	0.123409452094224	0.0295048471535133	0.205341707693364	0.0345179181279055	0.287834570343082	0.0385676245450535	0.372424089210221	0.0456659545144964	0.459314302145476	0.0543484410299932	0.541215589451492	0.0554009612829611	0.629816250792352	0.0602625592458716	0.710456809335577	0.0658000554122221	0.791934721421058	0.670722709946953	50.6050394735234	0.620844133566585	42.1724285484625	0.0996631208993806	1.63472556517089	0.130205285562296	2.49906289854056	0.147893536564409	3.32272305465641	0.174311079772334	4.21497494778773	0.193333159801656	5.05627455999376	0.204821440356099	5.85664785025294	0.227396499813968	6.71802742104568	0.240432912177217	7.5848945852035	0.25913496896371	8.3954466913894	0.284010028664847	10.053752712295	0.322835016705057	12.7024222189254	0.361142429692357	15.2608679236586	0.375229012817075	16.9287728585112	0.429809323231281	21.188065474666	0.472005266947272	25.3291706523754	0.553163851300858	33.8824497198611	0.717171734328245	57.8901618425736	0.780189627695472	67.2474398634856	0.808365490980226	72.8527533677496	0.88060990374373	84.3935885719741	0.931378449958067	97.6143961581199	1.06272669020756	127.48977578119	1.16852206743006	147.569169997357	1.22908916871517	168.678704889702	1.3819029900967	211.628925074266	1.53174696717695	254.064174234147	1.65980691508048	296.386130548427	1.78226561345248	338.736635667208	1.8912244663872	380.768699370251	2.03097819909423	423.327557833674	
0.0125005339680349	0.0297184964874589	0.024960204836436	0.122459997878331	0.0295783275516859	0.204954699526248	0.0345542399121357	0.286140873010098	0.0388034285937856	0.369974885578296	0.0455011052408042	0.457074151317792	0.0543427499447381	0.539009286377022	0.0554126585024462	0.62653089415112	0.0601480710775491	0.707101428881592	0.065936068174073	0.789227948901825	0.67002614034866	50.4061909374169	0.620349502924929	42.0028272651001	0.0993077918424547	1.62734436845637	0.130023772075536	2.48838714837481	0.147741167918391	3.30936346578874	0.174215661400038	4.19827307518916	0.193120993092482	5.03608162489006	0.20468259922582	5.83306862642878	0.227056473827643	6.69176598833402	0.240077335670819	7.55497678023757	0.259109370762365	8.36266413832002	0.283861247461784	10.0136136425581	0.322706875467137	12.6514248598069	0.360692930415872	15.2015659615367	0.374909882735013	16.8618089059318	0.429588295526283	21.1041421388084	0.471865136657091	25.22753356199	0.552662612526753	33.74937118085	0.716512158606071	57.6556138512326	0.779666490978246	66.9786378294772	0.807488702916785	72.5529718210906	0.879971328926689	84.0581709000126	0.930621540919033	97.2140392287602	1.06180658084232	126.991108445524	1.16736891829801	146.98619189566	1.22803559857802	168.013979021578	1.38077949242478	210.79490712186	1.53033914884132	253.062935458767	1.6581501182246	295.218952449873	1.7805449607437	337.407660768097	1.88938627029203	379.269106183574	2.02910519260022	421.66220413775	
0.0121581141374127	0.0296692418947291	0.0249441206306876	0.121866745426479	0.0295522017196835	0.204733292146565	0.0343890027251265	0.285506118497986	0.0386955004754276	0.369231108122471	0.0453983208898	0.454914909134935	0.0542866527595933	0.536094421479906	0.0554909004051666	0.624003575841959	0.0601223038236601	0.703294240585057	0.0656846452840274	0.786430256020564	0.669173452579267	50.2064669581318	0.619788380077152	41.83421690891	0.0992836838561554	1.62058692500656	0.129937672831258	2.47853841261604	0.147493498479531	3.29631610279938	0.173876739231773	4.18143709214622	0.192744612996297	5.01638461903379	0.204404775270325	5.81006449426713	0.226902966433153	6.66478278066132	0.239776626535196	7.5243558267612	0.25876776869303	8.32942616853329	0.28354454322762	9.97468715475583	0.322607210365791	12.6021569666272	0.360346977897251	15.1413466467223	0.374740585758718	16.7949064206394	0.429004326721503	21.020745931503	0.471406985789726	25.1274182526192	0.552176736683988	33.6150036914569	0.715975189580299	57.4228167462487	0.77906608161481	66.7117654957517	0.806650140453006	72.2529220535429	0.879397919588545	83.725934625815	0.929843270675382	96.8135630901165	1.06092195220134	126.492336801734	1.16639635899901	146.402662451026	1.22702039709169	167.347554421159	1.37953574028626	209.962900826119	1.52895195980136	252.06458750852	1.65671978256981	294.05180415364	1.77892650224756	336.075377811357	1.88781823882745	377.769065962082	2.02733096164904	419.995896767554	
0.0120481981317512	0.0283407066671634	0.0249377754208319	0.121654214714663	0.029467296315979	0.203409780967493	0.0342779114947826	0.28456114627177	0.0386531976299282	0.367070789097938	0.0453541702246378	0.453042892641213	0.054307346630841	0.533792017561833	0.0554074439196591	0.621833303307883	0.0602044023186196	0.70085452480141	0.0653225886205565	0.782660495248218	0.668493745382409	50.0049771913292	0.619382539666521	41.6657443884543	0.0992441147858502	1.6138262219279	0.129899966344992	2.46906802663524	0.147306183088862	3.28226849941239	0.173597582486723	4.16493964484306	0.192711181787078	4.99599377789238	0.204271116842502	5.78695419133701	0.226779328064196	6.63696883329152	0.239606858420229	7.49399704057714	0.25838546515244	8.29620403122957	0.283308952405242	9.93407683581861	0.322092654429617	12.552227834451	0.359994595772029	15.0817587685835	0.374568011859906	16.7289408458126	0.428570406475236	20.9375304007685	0.470935988188884	25.0284410193805	0.551814328231025	33.4828751014268	0.715324104301141	57.1897663215365	0.778508334310903	66.4457350775937	0.806116653857795	71.9534683324146	0.878545334119272	83.3933109214447	0.929014636110389	96.4142343408303	1.06008656889472	125.99223895466	1.1654946538602	145.819997273699	1.22596334245769	166.681293733505	1.37809872201323	209.130879629219	1.5274980391297	251.065077267756	1.65557319436152	292.884804869012	1.77743213736253	334.739071541286	1.88625355450711	376.267386612937	2.02557676044297	418.329380781112	
0.0121054607623301	0.0286960644201615	0.0247211588188935	0.120949101695764	0.0295989151546634	0.201441241624646	0.0341018695572561	0.282834532508104	0.0385967599765314	0.365286869894825	0.045304785148243	0.451219042984609	0.0544648673882973	0.532010281145899	0.0552933598230985	0.618984678725741	0.0601683060308735	0.698019520811275	0.065392129412183	0.778468554331319	0.668049251848525	49.804668341495	0.61886582522452	41.4987023794054	0.0991159234165313	1.60653117254743	0.129724052938722	2.45923489052886	0.147250721054086	3.26845465798053	0.173403067888137	4.14785080773312	0.192595594547539	4.97634426948516	0.204055109236789	5.76424296011116	0.226542325869002	6.61047224164094	0.239496803900376	7.46449507112103	0.258215573794396	8.26253020249862	0.283152242273917	9.89364626212975	0.321800504407524	12.5019541129386	0.359508998842826	15.0219091888137	0.374043885102888	16.6633068218066	0.428317714969684	20.8541956607501	0.470540750353111	24.9290204766174	0.551366239390282	33.3503516306439	0.71477774278823	56.9553971441213	0.777760730732579	66.1796972088555	0.80559418327199	71.652993881793	0.877483144393381	83.0603444903832	0.928030589095617	96.016067882062	1.05905790902279	125.49223051455	1.16450026072783	145.236527433706	1.22489273481009	166.014138976223	1.37702070678903	208.301332024959	1.5260536741129	250.06550742235	1.65425020888412	291.71735854957	1.77583252020315	333.404821631363	1.88451891861867	374.76901532142	2.02374653000238	416.663729061978	
0.0120762971725403	0.0292936569805243	0.0244797900639258	0.119928212131407	0.0297261593907596	0.200017729688874	0.0340083097526487	0.281653033463001	0.0384170154584153	0.364206273825122	0.0453077234506029	0.44912086063515	0.0544106022310774	0.528965031094531	0.0551767659024141	0.616223191007848	0.0601063821540839	0.694254416651581	0.0654144773850875	0.775541291203018	0.667414522302173	49.6058756847403	0.618372263781925	41.3320515258192	0.09887495982909	1.6014586079704	0.129699290058031	2.44993144411163	0.146944315585764	3.25614350545144	0.17331009307054	4.13172449245833	0.192229290744636	4.9559287482967	0.203644807406674	5.74042904300935	0.226167463747133	6.58469044003243	0.239257433875743	7.43439193297155	0.257982051241548	8.22852202897927	0.282739937401789	9.85348297800711	0.321740256815385	12.4518675872547	0.359231305179403	14.9612223500891	0.373604255913234	16.5962534622643	0.427773916799752	20.7715445114689	0.469899217466114	24.8300935347954	0.550964920850492	33.2162411862692	0.714298653839532	56.7236021421801	0.776943165352443	65.9129664361546	0.804719156828485	71.3537860298128	0.876720366924821	82.7254930625203	0.927441413284141	95.6163964060846	1.05790791207414	124.991417411773	1.16351674427902	144.653430122725	1.22393208512461	165.347893189729	1.37582245322756	207.46908731065	1.5249385864121	249.06553524561	1.65277102750803	290.552087799558	1.77410817709956	332.07182341892	1.8828592951817	373.270852646149	2.02188302849928	414.998822400868	
0.011892243940362	0.0280992030935042	0.0245701074617076	0.11942772813473	0.0295362878470181	0.20016297234787	0.0341065118859849	0.279612243864476	0.038408964282423	0.362863510463118	0.0452338275239482	0.446841943507139	0.0542184201269566	0.527204773304455	0.0552195334429603	0.613736559851734	0.059963862808919	0.691541183082293	0.0651976560216975	0.77233631933769	0.666830628588323	49.4057680005728	0.617819560596648	41.165646541381	0.0987291818386191	1.59495203952722	0.129463588550839	2.4399865493016	0.14657386189385	3.24312082250913	0.173218343503838	4.1147143521022	0.192012139928815	4.93555467096084	0.2035623070315	5.71732898462707	0.225839966875451	6.55819338272059	0.238814357899023	7.40408017857527	0.257552480984701	8.19502980814174	0.282403735562769	9.81399117742887	0.321325951808708	12.4021470713253	0.359144966832664	14.9014686965399	0.373357250225128	16.5288201231296	0.427195131023391	20.6886139654287	0.469575453568237	24.7298869558166	0.550490960957045	33.0832222519	0.713679004876652	56.4945117008671	0.776391897015233	65.6458109803799	0.803884841579823	71.056738846103	0.87606923006215	82.3929140616314	0.926612731649524	95.2152646163795	1.05707763082618	124.490321186947	1.1624999195148	144.071450398781	1.22293593534334	164.681945426446	1.37459234771801	206.63249145748	1.52373242556127	248.066799865191	1.65129554669562	289.386191200807	1.77248673802775	330.737513904354	1.88134307809316	371.771080645546	2.02012645696084	413.337819843806	
0.0116808562774084	0.0274006457121038	0.0247315779291076	0.119076153879511	0.0293538009215175	0.199221608996459	0.034044394689909	0.277780332447219	0.0384212593091383	0.36042129175017	0.0451442391785796	0.444599377061642	0.0541732009699544	0.524648991450459	0.0552384491516537	0.611025887419404	0.0599308884075819	0.689319629601388	0.0651698165954474	0.768787223797386	0.666208518215508	49.205839130331	0.617186409598371	40.998816873869	0.0986828652140086	1.58745477674234	0.129325141844389	2.42837924377484	0.146643286773663	3.2287193165606	0.172975674533805	4.09713703632507	0.191738767372181	4.9157850219472	0.203505515248539	5.69407525802727	0.225712633856698	6.53094614511053	0.238700261130686	7.37407343230769	0.257153313421595	8.16219137572054	0.282210768522562	9.7746055476191	0.320966527397588	12.3515911590862	0.358882669293497	14.8414347149091	0.373127559395335	16.4610421946586	0.427014054961469	20.6053518685677	0.469375261423593	24.6286019053477	0.549941498474527	32.9503486038457	0.713111413792838	56.2609807137292	0.77580074962281	65.3795421436542	0.803267856822414	70.7600790925659	0.875458693380669	82.0636058654693	0.925804162592434	94.8153696229948	1.05643684213333	123.990595868886	1.16150070945982	143.495222522784	1.22185926845867	164.016265884051	1.37351116241147	205.798264888828	1.52234420807923	247.074188861732	1.64986069634986	288.218715079043	1.77112347326237	329.404426284949	1.87985055257041	370.270861610129	2.01840000130371	411.671244252721	
0.0117379143888222	0.0275274583713381	0.024641229736565	0.117610848845189	0.0291423965405958	0.198690231285219	0.033988704961299	0.277612112315169	0.0383159117517646	0.358883008864444	0.045020101411144	0.442243043748294	0.0540479780894807	0.521775104744681	0.0549835253007145	0.609131752015586	0.0597553631387182	0.686973802770335	0.0652128685182532	0.765730506837363	0.665310356828499	49.0061039751756	0.616677121374169	40.8325459998751	0.0986150687342835	1.58102480957728	0.129176063165219	2.41849977437256	0.146611461868872	3.21500279833317	0.172761939288233	4.08126078114968	0.191425816801627	4.89616531586095	0.203459743014009	5.66976541167803	0.22557953486562	6.50451521169834	0.238728692034123	7.34442291690799	0.257076394055184	8.12875596555736	0.281889220112969	9.73409860548275	0.320757077039175	12.3019609814422	0.35849946548997	14.7808354205023	0.372763360524119	16.3945662550852	0.426747333529495	20.5213447136823	0.468957267593766	24.5293676270906	0.549526532671298	32.8162865882425	0.712312525062491	56.0257621701663	0.775140246553679	65.1133403621506	0.802548681798857	70.4575929852787	0.874967313654538	81.7296187049145	0.925249342557779	94.4154746296101	1.05568496991683	123.492122248306	1.16061577036839	142.913153391877	1.22067222611745	163.349304841855	1.37226895779928	204.964425750348	1.52090215256198	246.074261388474	1.64855020537974	287.053652945278	1.76968236921375	328.072113525888	1.87830427745315	368.77153664434	2.01674795258703	410.001837441145	
0.0118312130483986	0.0267729343266276	0.0246900286108852	0.116201772408639	0.0290363382036515	0.197438533804389	0.0339685355469018	0.276943684672818	0.0380768046452808	0.357983002054148	0.0449479290744504	0.440918121033512	0.0539285402647122	0.520167816680219	0.0548065495056698	0.605375029758665	0.0597431320531247	0.684229137065647	0.065271619102545	0.762575011481461	0.664556395428097	48.8059180599155	0.616246186040143	40.6649116696969	0.0986039890224246	1.57358761709562	0.128986294516627	2.40852111912081	0.146282819112427	3.20223832456241	0.172554574649974	4.06534308212169	0.191247611052531	4.87514955730166	0.203135528029951	5.64682926606109	0.22534867716135	6.477964603341	0.238396277095298	7.31481058573202	0.257138115354804	8.09589331875037	0.281664249170666	9.69415511347729	0.32046619570544	12.252642796846	0.358038654619759	14.7209625576692	0.372372979221224	16.3284349048479	0.426447847936433	20.4375610762043	0.468341341188194	24.4290343882477	0.549113043744858	32.6833719619968	0.71163313020507	55.7915904331276	0.774322437408589	64.8467735022151	0.801885375879547	70.1557550784727	0.874060871785523	81.3944096491999	0.924495127730186	94.0154604269415	1.05470214714025	122.993037680145	1.15968020180517	142.323514471442	1.21953983392474	162.681539136992	1.37101306308281	204.131063449003	1.51959568897974	245.069014200922	1.64711942567034	285.89094519487	1.76800670195822	326.738936499519	1.87670697824527	367.273135550502	2.01501471744287	408.334844617567	
