X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	
0.0183333530570671	0.0979088134834548	0.0263465236431159	0.199552002940069	0.044220439979546	0.301153503776331	0.0472930155796321	0.379983124872307	0.0572585342968016	0.471353879569519	0.0607961265707342	0.549808436778043	0.0636505676742404	0.640838153715657	0.0629476993347575	0.723255741130463	0.0643438416228045	0.811252296337589	0.068347539093136	0.898910194387385	0.100991654640767	1.74397139873948	0.12121493840854	2.60812229661808	0.139919430537146	3.44661692543366	0.161797152989136	4.31236338480734	0.18386652904958	5.16469142874408	0.201747862311473	6.01066886267638	0.220629912396402	6.86756223089872	0.218680309245525	7.74396335653297	0.237817820581834	8.56781828002045	0.304467783534988	12.7614155849622	0.349232990390647	17.0986561052266	0.393563693799913	21.3676080421447	0.445103321924127	25.6088519714497	0.502468954402267	34.0200423282452	0.575689232018256	42.6529980454596	0.637020979248157	52.7805023403662	0.684494331927729	59.9677551565437	0.742566704805328	70.6270408864597	0.784773895924367	79.164491757832	0.835648857254942	85.3184835708157	0.904574527963861	102.76871904444	1.019010939423	128.446802285902	1.06638138830462	149.857586623136	1.15811914989601	171.201285776644	1.32394689095794	220.670709251583	1.43007455488736	264.805299243388	1.53275958920061	300.801833748596	1.64947496532159	339.819946667597	1.76625640345995	383.757189118719	1.85034376674031	429.715923259678	
0.0181514525984884	0.0979239911303171	0.0263648108749598	0.198578625376676	0.0441813172426672	0.301298149806831	0.0473129643142345	0.380584613707787	0.0571756238806412	0.472817860379619	0.0607588697008012	0.551758044080077	0.0638060494318768	0.643530257905037	0.0631809975524067	0.725401217202167	0.0645629826022339	0.813998475441389	0.0686323705234502	0.901861788316792	0.100950494030384	1.75085235883988	0.121388406048219	2.61740199431078	0.140120932642394	3.45976906220769	0.162231235445681	4.32801845088176	0.184057885218982	5.18607971631552	0.202089692161948	6.0348078113413	0.220892007317648	6.89551634230934	0.21894107674979	7.77382295384074	0.238018998758516	8.60012585859934	0.304912842568117	12.81055029902	0.349703070702816	17.1658789654695	0.39427383878987	21.4511662995704	0.445796638267256	25.7083563332406	0.503215077605675	34.1530910649353	0.57819409108001	42.8201480879221	0.638184067606537	52.9821448440639	0.685883970250924	60.2026458745759	0.743930821237348	70.8920505751244	0.786203049283626	79.4658006734408	0.836944220613716	85.6525675889137	0.907285272280992	103.166669436381	1.02055829676445	128.946229580754	1.06758816905008	150.436302992934	1.15965695145727	171.866756702791	1.3253699434552	221.50596400031	1.43186675096452	265.805375728251	1.53429728993397	301.968535010015	1.65147662086342	341.153779345027	1.76806053995926	385.260865223369	1.85789666425685	431.375763526223	
0.018257153894734	0.0981986221374201	0.0262174200011243	0.19910594310376	0.0442060949750537	0.301358132798553	0.0474977208117371	0.381567624638603	0.0572655144081726	0.474312342002588	0.0609389419833501	0.549560996023253	0.0638014642776239	0.646180801826498	0.0630699274718115	0.728792220742939	0.0643391173609685	0.817567652623754	0.0689189635678809	0.905387135132571	0.101210704344752	1.75672527871646	0.121571102643525	2.6276153428402	0.140301674103479	3.47361759540381	0.163456808881506	4.34364138632888	0.184174215860575	5.20511641449775	0.202394810737452	6.05771415463727	0.221035935634518	6.92279338224038	0.219589956543818	7.80382830312453	0.238247084273444	8.63393472909719	0.305276181133033	12.8606181982532	0.350410422458479	17.2318948317129	0.395563881462309	21.5337764706601	0.446260431567004	25.8088907377501	0.504814193089179	34.2850035881383	0.57982109204363	42.9869814807242	0.639077178716429	53.182360561645	0.687231132910072	60.437104458954	0.745105340192031	71.1590123158128	0.787505497259849	79.7654183073344	0.837882196995345	85.9816597182487	0.909793900902619	103.56669854021	1.02183220789619	129.447087387012	1.07098356386426	151.01586872888	1.16179042287586	172.532719367235	1.32664497630347	222.338938871482	1.43354136592487	266.808015212717	1.53594824958008	303.134968050544	1.65562424826908	342.482873453423	1.7719653047174	386.758491456862	1.86435487936072	433.04120662911	
0.0184111474541932	0.0975828142180354	0.0262908973128359	0.198749799547377	0.0442067583532145	0.301545561457792	0.0477087806877052	0.38327031505477	0.0573799661879782	0.475757870985054	0.0609790048787239	0.553657185342497	0.0638815798325622	0.647654328692534	0.0628933775734833	0.73214521468294	0.0642879463600226	0.819960627657907	0.0689997114966666	0.90963187039541	0.101544477140279	1.76366409722905	0.12171025864234	2.63895093501872	0.140521625863228	3.48644586476789	0.165017274172611	4.3595600166794	0.184428296812175	5.22453448925618	0.202702933785784	6.08013434757237	0.221106450659374	6.94978636879965	0.221030385617919	7.833218513877	0.238666687248317	8.6670553522451	0.305481714450551	12.9107652599016	0.351161628835142	17.2981956826507	0.396700207608833	21.6165058510338	0.446707399959785	25.9094176916793	0.509589297475942	34.4143084082563	0.580793738762291	43.1535429273475	0.640698101283887	53.3804193362457	0.688435291179615	60.6691527806235	0.746777455567854	71.4249458764276	0.789184568430758	80.0641120692779	0.838726169701114	86.3117353241759	0.911455525328177	103.967100173051	1.02322928464884	129.946380571419	1.07995755779439	151.597848452824	1.16393319811967	173.201140723159	1.32800114044492	223.170051097593	1.43882071791747	267.802012024101	1.53854310502466	304.298450661297	1.66336171981705	343.811282108436	1.77995845380637	388.254061330208	1.86719466680422	434.706679534318	
0.0182105127420308	0.0984941133140123	0.0263936561266864	0.198890676632012	0.0442354560106863	0.301059818550541	0.0476576663752009	0.385096405706213	0.0574623573306804	0.477212887815798	0.0608582253469872	0.558645756268819	0.0640088486104585	0.650532872010964	0.0630086616879165	0.734362344381826	0.0643963990487304	0.822279911796844	0.0693317871925424	0.913078054796107	0.101608123955101	1.77066345170612	0.122082872560258	2.64856125220971	0.140868406452822	3.49973094783313	0.165706750949337	4.37695199927299	0.184876893308254	5.24511578585504	0.202924002044129	6.10453499786833	0.221357180444579	6.97543126599619	0.22213104973501	7.86329557499562	0.238960342808673	8.69999995543476	0.305832673191835	12.9595758737188	0.351933189132845	17.3655936315292	0.397607476076406	21.7001591033576	0.447247210014337	26.0092126260996	0.512600857993301	34.5484970837236	0.581564940972168	43.320018692298	0.642992975204245	53.5805940756355	0.689812876704371	60.9017896981322	0.750551430955209	71.6884281961425	0.791192840921752	80.363163459073	0.839878774690776	86.6500438212716	0.913649406942376	104.367747675041	1.02450039489486	130.445688656986	1.08511566115727	152.185431013111	1.1659239503953	173.8663881319	1.33018478830488	224.002727945555	1.44805492120397	268.796873102794	1.54505705186329	305.456598656596	1.67168642692061	345.142670995546	1.78708009116393	389.756336725773	1.86947386874377	436.375520101796	
0.0181400374169523	0.0983889684555238	0.0264567557458454	0.199993304300324	0.0443398846931942	0.300418166430938	0.0475327420272648	0.386058403672438	0.057417338175196	0.479478300767119	0.0608491846902329	0.558102853441266	0.06399590507764	0.652638941498102	0.0632736179377403	0.735976908403556	0.0643419363870882	0.825757179086993	0.0696533794267269	0.916766965131284	0.101684292888004	1.7774971471881	0.122818885678071	2.65761091323741	0.141168592039658	3.51285002265733	0.166097034515805	4.3940385080766	0.185138416356703	5.26514620517719	0.203308450144139	6.12768022539333	0.221655023790041	7.00287780662776	0.222567053751576	7.89384109134702	0.239369931935443	8.73321464215823	0.306395768071649	13.0106952360888	0.352800400415232	17.4314511729425	0.398884237998678	21.7814263073586	0.447752199858962	26.1093279354704	0.513241078335337	34.6810131039263	0.582509736343645	43.4876977259578	0.645163093005538	53.7823222610059	0.690950749279843	61.1350375632208	0.753387041273071	71.9541233381895	0.792506832801387	80.6633026335837	0.841056451748596	86.9854689438133	0.917039886792088	104.766815654018	1.02584290731164	130.947202114306	1.08665230711028	152.771508556189	1.16897983421822	174.530503052444	1.33257244040208	224.837178031615	1.45248056392904	269.801449738124	1.55033120595229	306.625356278162	1.67591231311793	346.480437579344	1.78990297498062	391.258880342226	1.87136369072092	438.045522959793	
0.0182106079981416	0.0975415522643652	0.0265452564301386	0.19947006110931	0.04422978340054	0.300942501015542	0.0477066983901185	0.385903396678787	0.0574321183867258	0.481742811499738	0.0610745970736637	0.557252148517422	0.0640195580837616	0.654851239961362	0.0632869203906322	0.739376584885392	0.0646466324419362	0.827877625865693	0.0696911998253925	0.920550753949244	0.10182734685307	1.78395912856515	0.123025487685383	2.66751250154978	0.14115969121224	3.52682498288695	0.166172857960035	4.41114829994348	0.185262918434228	5.28432306740025	0.203699965035462	6.15064337936365	0.221956551494185	7.02986054863919	0.223094276521741	7.92396751255976	0.239746966859068	8.76682700360218	0.306910087320921	13.060717500518	0.353573000779066	17.4975434076335	0.399835681034392	21.8644388097814	0.448418633022933	26.2093631511036	0.513900149216763	34.8160176179302	0.584205655372956	43.6542927001921	0.646416034944138	53.9835549827902	0.691979719922787	61.3681848454761	0.754966100465698	72.2206603958041	0.793536295275704	80.964291174242	0.84228503281173	87.3188973108498	0.919424918887301	105.168170961131	1.02734646585615	131.448059920564	1.0879199557175	153.355455233318	1.17243832319158	175.197628007406	1.33482385157796	225.669795274935	1.45469107988635	270.802003060122	1.55242832218651	307.795842434343	1.6773993990651	347.816773651736	1.79166466921252	392.759516610137	1.8734721848177	439.71159191142	
0.0182502210210607	0.0970415193770384	0.026387182916727	0.199958146874802	0.0442704015824524	0.301759561912976	0.0477958470872025	0.387994972459047	0.0574180987572364	0.483241163931974	0.0611265488285098	0.56296779130168	0.0639180276159917	0.658343059166047	0.0632839292269843	0.742003380082329	0.0647998168828885	0.830805529278234	0.0698219841684844	0.922379696775936	0.101991129285104	1.79004648545434	0.123301501737702	2.67678335167845	0.141409172911702	3.53993963392913	0.166259765950278	4.42882573289262	0.185359492889248	5.30538026981214	0.204044782129297	6.17446847233583	0.222240007721914	7.05565911405325	0.223432638193872	7.9532296664643	0.240028459017695	8.80089757573107	0.307275028025514	13.1106801603053	0.353998973392056	17.5647383282004	0.400588273748718	21.9487085976204	0.448935920417572	26.3092847453881	0.51458050567941	34.9518975751126	0.586948496553002	43.8176764743418	0.647583051481453	54.1822954854832	0.693177186753117	61.6012091931575	0.756054876578688	72.4901255314541	0.794224177537627	81.2636554884074	0.843081046325067	87.6533538579599	0.920526384858144	105.569943500737	1.02924982691335	131.945848087762	1.08908469433247	153.940772817211	1.17512133802768	175.861504509381	1.33738909207092	226.501876076478	1.45721917340816	271.800917254467	1.55424004185805	308.964480846625	1.67908455641038	349.150546724524	1.79325742094688	394.257917703976	1.87590198263658	441.379687420874	
0.0182456703111944	0.0970738828349691	0.0260548755732748	0.198828438093536	0.0441566694443309	0.302212563012518	0.0477626660952299	0.390113061827592	0.0574224012579912	0.485690891432822	0.0609777485769399	0.5662202024084	0.0638447085127023	0.659390855220383	0.0634830135053299	0.745227735097821	0.0650004249941442	0.834707712472868	0.0700517111336681	0.926131646004888	0.102018849254678	1.79706388430544	0.123874023162007	2.68820695383609	0.14172896243715	3.5525606840302	0.166662403458343	4.44515461081778	0.185570598586266	5.32481464271485	0.204467238560142	6.19724443047754	0.222302448625314	7.08381252848537	0.22361260082479	7.98396144732178	0.240386206573804	8.83411598774467	0.308832448348685	13.1593222047446	0.354257656162704	17.6313614167337	0.40109704998425	22.0336973664527	0.449273833451163	26.4089716463949	0.515154739226627	35.0848978830311	0.589095660314536	43.9851915952362	0.648658922970617	54.3829917654899	0.694322952959727	61.8351015334371	0.756768263837014	72.7572660860683	0.795032509733309	81.5636009478317	0.843785105374894	87.986491652367	0.921599310393322	105.968355828653	1.03163486314992	132.444932655922	1.0902133228703	154.523393291056	1.17708541518162	176.525202197431	1.34129882799693	227.331334273775	1.45927261675462	272.803318320366	1.55624018786587	310.131509933573	1.68104159008729	350.484945646053	1.79487213887302	395.75038813594	1.87818277233561	443.046292814279	
0.0180239628737671	0.097254915927769	0.0260958309492588	0.198547295104678	0.0439894214212837	0.301222538058895	0.0479112552741742	0.391245113467098	0.0574618630108388	0.486703559165465	0.0610662551882306	0.563363952623041	0.0640011388864123	0.661691745739345	0.0635959309137256	0.748374557512659	0.0650765275295732	0.837657909418479	0.0701814494734478	0.929325674830485	0.101995433313797	1.80384961667711	0.124380969427343	2.69827222208317	0.14214734727122	3.56603040178709	0.16695172407883	4.46233145790684	0.18579387140157	5.34535961773503	0.2046251623154	6.22099129235717	0.222485093284815	7.11046139136967	0.223669848725885	8.01402267595738	0.240738457766743	8.86772834918861	0.310742187042295	13.2090725229949	0.354711585307031	17.698660645424	0.401591171728067	22.1174381630944	0.449762725772125	26.5086268824357	0.51556098460546	35.2174884090363	0.58994460359095	44.1541484034076	0.649413786787671	54.5832484612624	0.697288431915261	62.0663079395391	0.757945018399531	73.022335379375	0.796092797293993	81.8632930875277	0.845207218689223	88.3195474903914	0.9226093727605	106.367848490705	1.03660966679891	132.941931061615	1.09136564744427	155.105522026605	1.1783654214498	177.194756041552	1.34681165711735	228.159704686357	1.46097788456197	273.804110060932	1.55785925857293	311.298509218201	1.68281097106013	351.81776504457	1.79697958116339	397.249623694766	1.88149974472347	444.710215998797	
0.0178508030289141	0.0962659532639071	0.0261944838223465	0.198820318125224	0.0441552442646767	0.300548202339242	0.0480234709892184	0.392313922486026	0.0576275522007091	0.487365758588394	0.0611678065205285	0.566484698007028	0.0640901330479751	0.665328676635795	0.0634792696875168	0.750833598238811	0.0650844200751356	0.840586976984183	0.0703105631140577	0.931945485108444	0.102302029103716	1.80971008011484	0.125484710226799	2.70667740791985	0.142610466674784	3.58008056631104	0.167222022377476	4.47873763560202	0.185944896291711	5.36533555468915	0.204886665704208	6.24349204469115	0.222694621961664	7.13657101850887	0.223972785180571	8.04283406975722	0.241061564951316	8.8994687523465	0.311370793853009	13.2599087633157	0.35510135260641	17.7663845571882	0.401954491023296	22.2018048084764	0.450387541171482	26.6087459170966	0.516018633329844	35.3521837239601	0.590492143250282	44.3221664384684	0.649911800679742	54.7826818679179	0.701736401394532	62.2973727846165	0.75925901339914	73.2860635682378	0.797327358274659	82.1642071223836	0.849189964293004	88.6508300903179	0.923884807774738	106.767065481287	1.04165901710711	133.441522269231	1.09262872175588	155.689736924623	1.17988650788955	177.863669135773	1.34971333044647	228.997135004514	1.46241726523929	274.803501092412	1.56124706226923	312.463303131077	1.68475989379051	353.151418908074	1.79968623916463	398.754819717786	1.88807169557726	446.37062250944	
0.0178847090424142	0.095992595549326	0.0262522171986529	0.199015692129801	0.0442095231414452	0.301182520293918	0.0479719051162316	0.394108144444632	0.0577005585047554	0.489445954771485	0.0611228421297176	0.572749937499527	0.0639678653093304	0.66700942276484	0.063615767354104	0.75237272513558	0.0652423045547974	0.844262965219251	0.0701941868841969	0.936102035769188	0.102643774296989	1.81650570778839	0.126615230703457	2.71786049603402	0.142859019205352	3.59339195923776	0.167386825949407	4.49507722373627	0.186218939607237	5.3852188250515	0.205377047399235	6.26686265226851	0.222947768991707	7.16305457164402	0.22425598486676	8.07347178703913	0.241417443226598	8.9331900785265	0.31174991768659	13.3090118124075	0.3565942469404	17.8304614099234	0.402473219415544	22.2850426909517	0.451088558789801	26.708544576807	0.516969919618088	35.4867859066308	0.591126941371117	44.4884410377523	0.65038450866602	54.9827895520855	0.703404228123055	62.5334332437469	0.760146085964701	73.5557596718754	0.798444973058964	82.4636086894502	0.852941356129332	88.9832600796019	0.925283044690594	107.166081306203	1.04338580979377	133.945121889019	1.09381595905794	156.272893840246	1.18193210727096	178.530689782611	1.35121767394127	229.833477537956	1.46388707822641	275.803249751744	1.56921818230837	313.624371753832	1.68704672062555	354.484804550689	1.80230776825203	400.256379857647	1.89385943251825	448.033323798798	
0.0181370303888109	0.0966269353318739	0.026305154800654	0.199420337217336	0.0442224865929233	0.301151000847031	0.0479258588108989	0.395276372143677	0.0576300797374184	0.49164896911327	0.0611003136606798	0.572934688606491	0.0640088579876914	0.668628992645171	0.0636754059690164	0.756253080458409	0.0653496029244681	0.846756755917318	0.0701524318630029	0.939832157126334	0.102591878904606	1.82386886012889	0.126830933688123	2.72770178121255	0.143078734720578	3.60630893707286	0.167546646858239	4.51122123413914	0.186660962942074	5.40559336804862	0.205469677610006	6.29098250882155	0.222986553961139	7.18902496606494	0.224424848003938	8.10378540408047	0.241561709383633	8.96845740010693	0.312149418631145	13.35898006013	0.361476436060245	17.8939105512731	0.403103207109847	22.3675448286279	0.451772261177278	26.8086915511439	0.518017178700801	35.6189033207906	0.59200946341902	44.6535756982591	0.651146083666325	55.1818727814697	0.704127078919743	62.7673293093167	0.761314576974749	73.8238837030817	0.800729495625622	82.7627494862083	0.854483256013809	89.3189832253533	0.926717923040959	107.564754404428	1.04452959910783	134.446620445178	1.0948962130131	156.857227947547	1.18379717940418	179.197635923647	1.35255656539585	230.669060112213	1.4651549535869	276.803296434286	1.57434769395687	314.793457200928	1.68932935165448	355.81467351943	1.80461879430496	401.75704592788	1.89771145951711	449.703624680003	
0.0181955538897345	0.0957422735154573	0.026213968574951	0.199514153410358	0.044090363037067	0.301345501736735	0.0480682574508387	0.39692292127356	0.0575230846616714	0.49294344922284	0.0613449735306501	0.570603006236369	0.0641318184586155	0.671389607248192	0.0635249094996386	0.758277775639455	0.065383702744738	0.849092803861802	0.0702824770182754	0.942231767833517	0.102694978514119	1.82969672727806	0.127008902654288	2.73744294921906	0.143195646367767	3.61953557964932	0.167752902986891	4.52685534545663	0.187208596394494	5.42488059199153	0.205426835205652	6.31468140759087	0.223064146301253	7.21573063962358	0.224839355550015	8.13329063316544	0.241803738360414	9.00152959448325	0.312445406997375	13.4095238651762	0.36452328170675	17.9617387711607	0.403384728319859	22.4513470925566	0.452317064884535	26.908572167237	0.51874345296664	35.7526263349926	0.593005813996929	44.8195671754938	0.65178235043917	55.3812093305821	0.70495066668572	63.001121066763	0.762803982393683	74.0911062140786	0.804160291594529	83.0610632685594	0.856204850261775	89.6517410401679	0.929223558551894	107.965156037269	1.0455735898736	134.945660309857	1.09583691466548	157.44101071191	1.18630394326449	179.864149931029	1.35367958149832	231.503346285507	1.46637837397549	277.802240430952	1.5760097749275	315.962363834098	1.69136107837414	357.143380197653	1.80823608125058	403.255447021718	1.90212573901748	451.372077817309	
0.0180962343446599	0.0953147600942266	0.0263943105728818	0.19916742494268	0.0440464113256869	0.302031420780359	0.0480618233302343	0.397599497988052	0.0576527659841383	0.494433914517397	0.0614638539966876	0.575510144648941	0.0643182964360516	0.673347712868316	0.0633783976589801	0.761383445239981	0.0654155944253694	0.853046617249214	0.0704092246571604	0.945774227700792	0.102897535208315	1.83685044846454	0.127318982757704	2.74711380237452	0.143240318774377	3.63210633833376	0.167827283818268	4.54474884523282	0.187910341794935	5.4446418591024	0.205784033156307	6.33747971747331	0.223385951892682	7.24229708046394	0.225655484263491	8.16200330677706	0.2424296271877	9.03407093501726	0.312781898797846	13.4597584711424	0.365217309071047	18.0291218188787	0.403538042814095	22.5348289815348	0.453713221013646	27.0077989949138	0.519391110329816	35.885805456837	0.593697156264989	44.9865607557711	0.652430783631808	55.581663466731	0.705409569427108	63.2346893068021	0.763933111549783	74.3572185886193	0.807817683005935	83.3603381757618	0.857356336747579	89.9853184188093	0.931745798301643	108.365498065468	1.04647144878706	135.446279697547	1.09678546176179	158.023646086916	1.19053587675546	180.527534694709	1.35485056959018	232.335397284729	1.46782337851405	278.799962532458	1.57740562726958	317.128737269985	1.69328133115973	358.477242677404	1.81367926524136	404.752983848248	1.90773220339029	453.037610327159	
0.0180039449047917	0.0950720341597463	0.0263506703845394	0.199011850424363	0.0441294526712484	0.301531882658127	0.0480465318808167	0.395899892577767	0.0577592458580536	0.496017715791796	0.0613821909328647	0.58041675919259	0.0644276269486749	0.675983704875241	0.0637474917334497	0.762991198965708	0.0653941922745703	0.855610606383008	0.0705705704524775	0.948943110818068	0.10294769379758	1.84458158961986	0.127353882226081	2.75736952607907	0.143495266056797	3.64513484204188	0.16780737037204	4.5619843656413	0.188553404204734	5.46460894849248	0.206011110732835	6.36090434175742	0.223796884984877	7.26889332362527	0.226777238532492	8.19263636744632	0.242931824828364	9.06661134422874	0.313293486582774	13.5098105378926	0.36569747907881	18.0977658773029	0.404482412678936	22.6180873531057	0.459066242686588	27.103663748256	0.519901822802391	36.0196439550328	0.594241128726021	45.1538709857089	0.653762783305885	55.7813054896334	0.705928864904406	63.4691441658901	0.764738046207983	74.6252010588009	0.810159479282998	83.661997268642	0.858092055258577	90.3201847478328	0.93280681261978	108.767061988828	1.04755521355486	135.945483474991	1.09818332457388	158.606028142193	1.1934291013592	181.194793760115	1.35605787637543	233.168059231531	1.46936358320149	279.796105110953	1.57886382645442	318.299193623846	1.69548873095205	359.813638354438	1.81820406398887	406.25302406974	1.9130242942917	454.704573348416	
0.0179427922380339	0.0949635132570852	0.0262610683516363	0.199179895933438	0.0440588210127619	0.300716335159805	0.0479672999560053	0.396958748087151	0.0578177652589722	0.497447790641023	0.0616019935733341	0.578820064921912	0.0644375303506476	0.679267839155651	0.0642981680321171	0.76549238203636	0.0653740167803777	0.859550449932465	0.0707650405804263	0.952834234557654	0.103036209885068	1.85072552435277	0.127480066120849	2.76882316338831	0.143732882462156	3.65866812256146	0.167926467038779	4.57837191688587	0.189035277444386	5.48438837639269	0.206255485006886	6.38416598459873	0.223997643309706	7.29630447400068	0.227463337387664	8.22334393391801	0.243720796126013	9.1008709748313	0.31356384132826	13.5597582965194	0.36612121669806	18.1645733676972	0.406674064247418	22.6999748179119	0.463312411988046	27.2040491411606	0.520351893186166	36.1528156262969	0.594923211258242	45.3202387172458	0.65840168944328	55.9765628460627	0.706839184858959	63.7019077432629	0.765548329670022	74.8919914361437	0.811297167901809	83.9630230622016	0.859124092947467	90.6522645598453	0.933766124463606	109.167016586854	1.0487283242564	136.444806461719	1.10011728832042	159.188872133446	1.1948133654704	181.863140610237	1.35718856208813	234.002956352405	1.47118333409272	280.798029339716	1.58043303886552	319.46455378082	1.69873058385077	361.146457752954	1.82200190947511	407.75118674501	1.91576192030512	456.373026485721	
