X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	
0.0159396623851728	0.0991886580049791	0.027123601510027	0.200405580048045	0.0333208181899088	0.298978591114193	0.0361401203812571	0.39578944172744	0.0423742694920319	0.488836025825574	0.0481447825354782	0.579820292586615	0.0577856118039216	0.662094494530517	0.0603329458834464	0.743281141861085	0.0654407155521693	0.833756499976426	0.0664852150812058	0.92525735060859	0.0955464559568278	1.80362745760009	0.129329901636071	2.67181961723226	0.146850896763949	3.55141167577228	0.169767437152389	4.42905071094834	0.186734761083569	5.30653198881889	0.21403263421938	6.16301355252543	0.220591302245974	7.05357488880882	0.233952394267235	7.93191024946638	0.250729471113964	8.86786185572854	0.283047551287223	10.5176410531628	0.306494182511274	13.0611010626099	0.340984267315958	15.8737206284157	0.365211108475822	18.1320550264641	0.420929264334289	21.8699862619922	0.451360701187821	26.3358906928574	0.520337454581166	35.0989424687148	0.570618868910526	43.8369161499039	0.589878374369758	43.8546499842548	0.674692545385868	52.60929087902	0.716177124742357	63.4320292550235	0.765035016425116	70.1366430086491	0.826425874951875	81.2646500053551	0.867411649538276	87.664439904813	0.965696016439952	109.021157174065	1.15596465056624	158.576563821496	1.23811204852331	181.222807594004	1.37562878870634	219.089576667344	1.52282932817178	262.893527846835	1.64217985116986	307.860876042717	1.78489223455214	362.440335986244	1.86832705810911	395.815984405004	1.99530014714304	441.44862822012	1.99530668964129	441.383203241643	
0.0162824291447342	0.0980423600411412	0.0272825518127128	0.200244548561776	0.0332521224192748	0.299267795863706	0.0363100353338167	0.395121276019551	0.042281358010171	0.490266246193947	0.0481445657585041	0.58198806219139	0.0579634289819776	0.66425859705283	0.0602976232511788	0.746352003282039	0.0656782364358581	0.836876314037883	0.0666911431893293	0.928255510664516	0.095595342190651	1.81043973266387	0.129721285146897	2.68245415637604	0.147078532592704	3.56470630489346	0.170638205673803	4.44569344456623	0.187086086582628	5.32666392229685	0.214569773494073	6.18719813599433	0.220895192255656	7.07967194309386	0.234443078514036	7.96135028597422	0.251386386082696	8.90164371787301	0.283642949617413	10.5572278486391	0.307080651207079	13.1104034147232	0.341520562335052	15.933632606795	0.365734896472983	18.1988029122164	0.422218608680689	21.9527584832023	0.452437742153415	26.4362164811201	0.52144107998379	35.2312834002818	0.57143634532328	44.0022184484661	0.590968707520338	44.0221427534085	0.675839466743922	52.8111680759953	0.717621405390957	63.666193541482	0.766187544953278	70.4029565488563	0.831952892300887	81.5646029153597	0.868575265060006	87.9972349725289	0.967201608134524	109.422102699264	1.15719790526771	159.15884156865	1.2406689403906	181.888263618991	1.37763226422769	219.923177387256	1.52494443063167	263.893246703846	1.64475953007858	309.026057385766	1.79057842301339	363.772469931379	1.8706954222996	397.311703289955	2.00044919826459	443.11353488123	2.00045575864423	443.047931088827	
0.0163952528082406	0.0975791580495079	0.0271142158360916	0.201039112199336	0.0334058697370445	0.29884066806821	0.0362888572301288	0.395444794183542	0.0422623195153284	0.491931043424659	0.0482073444409918	0.584026319756785	0.0579614210504995	0.666148017636338	0.0604142622886213	0.748662323441621	0.0658176030794778	0.83928424844018	0.0669974215874292	0.930468682242648	0.0959828626365514	1.81650392290512	0.130126371497837	2.69248450002823	0.147384354674742	3.57830384666764	0.171256679566864	4.46143465797471	0.187517233047654	5.34666779892688	0.215100852236573	6.21059714890887	0.221334495508648	7.10678367327576	0.234838225118113	7.99119731042784	0.252028567024764	8.93497295726772	0.284128182766219	10.5979778659559	0.307759405955067	13.1599823696279	0.342212112596672	15.9939543670878	0.366623181609135	18.2653794346232	0.423204444877092	22.0374473661799	0.453344675013056	26.5368682322683	0.52223309131903	35.3647456441754	0.572285749176547	44.1688432250215	0.592061248711602	44.1880187466494	0.676775883532916	53.0103369870523	0.719067392394233	63.8992104385831	0.767519172412566	70.6699853447669	0.834331893669254	81.8671039238073	0.869724767767603	88.3301865024299	0.968233909908583	109.822027494969	1.15856872253329	159.741104414643	1.24396664102632	182.55346632425	1.37934933683412	220.7558989387	1.52732141094192	264.893531804955	1.64821041550682	310.192132798444	1.79447254927975	365.10818015503	1.87320010515938	398.813025011249	2.00724366835695	444.777011030933	2.00725024959822	444.711198622283	
0.016080705990056	0.0984694005251495	0.0269873592208192	0.200860152754357	0.033486545884147	0.299255746878469	0.0361730848756523	0.395836327996079	0.0425897125591232	0.494455276727938	0.0482280571133089	0.586083378395762	0.0579255714031599	0.667667819590602	0.0605894949563033	0.751660425289889	0.0659312477722262	0.841979437635442	0.067018869958014	0.93426370513863	0.0963080519150107	1.82287591524266	0.130640732534437	2.70116163204378	0.147670168385518	3.5918962661679	0.171871215417705	4.47790276861816	0.187867673638925	5.36655386325682	0.215677212427008	6.23365529777728	0.22174931351111	7.13318433870571	0.235080317480129	8.02136191586432	0.252776706614427	8.96827705095411	0.284310376071859	10.6382352136541	0.308481513917441	13.2103129018147	0.34282134110785	16.0544009245995	0.367900500310986	18.3319838967059	0.423766547252219	22.1212291410129	0.4540390067801	26.6375870386388	0.523122963859513	35.4973026425695	0.574203702391261	44.3365371598417	0.593801105622152	44.3540661032359	0.677870755187178	53.2097517672573	0.721269241767223	64.1315046294006	0.769735595781858	70.9361647745297	0.835737081019424	82.1670568338119	0.870794363222195	88.6641289595032	0.969496390583753	110.22118488091	1.16032521560324	160.325140498735	1.24677884013512	183.221530052323	1.38113814776345	221.58973807718	1.53018463538078	265.892624813226	1.65418094697229	311.354751141889	1.79719377606504	366.440403507128	1.87597660772639	400.315538825381	2.01172972343313	446.446209226263	2.01173631957556	446.380247806008	
0.0159957345322967	0.0978064298507497	0.0271508208646194	0.201060445306047	0.0333610452599951	0.299159296788916	0.036026931803738	0.395354310378949	0.0426773478541102	0.495764716205652	0.0484318141571668	0.588054813569602	0.0580273894807966	0.670394848374871	0.060597210524383	0.75408553095134	0.0661584922708877	0.845544947735344	0.0668966197020379	0.938043361212861	0.0964469099517235	1.83036991839868	0.13125788262231	2.71195100355823	0.1479421606377	3.6050053292749	0.172270268815232	4.49596670041741	0.188496436792543	5.38626809857991	0.216105958812632	6.2571963373777	0.221914684476756	7.15976614636781	0.235514355506751	8.05110370087201	0.253166067959067	9.00140698732732	0.284747577178441	10.6772734601601	0.308979882364192	13.2606816182253	0.343487933909289	16.1141862431148	0.368915159017404	18.3990223550877	0.424455568469519	22.2045676063214	0.454826955089671	26.7366462282602	0.524240065776313	35.6290289012664	0.577320099149494	44.5001146490777	0.59700869611924	44.5197483813905	0.678828659599095	53.410049441221	0.723346790886087	64.3653410903284	0.773409864525001	71.2008168353428	0.836878901852482	82.4676877466186	0.871895378712387	88.9976467335026	0.972153018475876	110.619150174012	1.16193030313695	160.908923263098	1.24933690252936	183.888923228173	1.38331516839015	222.425022628227	1.53342323798157	266.889601856708	1.65981809375634	312.52246568222	1.79959144502492	367.774951440261	1.88201885789258	401.811436524258	2.0146165256876	448.109923794534	2.01462313077073	448.043872967316	
0.0163466527640174	0.0969999336432697	0.0270416266204924	0.201609241658988	0.0336066159459803	0.29908813792683	0.0362200006142658	0.395068714504242	0.0425842004886132	0.497280036170239	0.0485856873024338	0.590916884120776	0.0581807773371514	0.673562334508352	0.0606962303909493	0.757509829272573	0.0662202844499346	0.848353292618047	0.0670486994227018	0.940649783729446	0.096627894051452	1.837244592072	0.131527681077226	2.72198693514561	0.148215914672799	3.61868645724618	0.172489566166616	4.51306531641392	0.189339922932106	5.40515997610867	0.216507227349261	6.2803937189644	0.222262391202609	7.18652723361702	0.236029954745423	8.0815048622312	0.253550788604795	9.03546917755344	0.285367215830054	10.7177468746853	0.309507811530866	13.3110289142176	0.344015279957424	16.1749121973857	0.369555795291089	18.4659881703121	0.425337872398859	22.28775519738	0.455777611867921	26.8366162513162	0.525413615224352	35.7601665641242	0.579430382796006	44.6658118283928	0.599824503518627	44.6856131987611	0.679745178649217	53.6103806427959	0.726096379719313	64.5976725340471	0.776131384797473	71.4682703143272	0.837822485622607	82.7679908338946	0.873120632616885	89.330240635552	0.975854249595362	111.018903606372	1.16484845936258	161.490575161512	1.25118070435505	184.554841189136	1.38643538095665	223.255300389351	1.53688653345797	267.886102063054	1.66317087769812	313.691849152526	1.80216660254277	369.10812846663	1.89045186565207	403.310374059874	2.01729089834379	449.774264211545	2.01729751236761	449.708123977364	
0.0164165258209765	0.0963065494674872	0.0265863915013545	0.201939439151751	0.0335959415922646	0.298966047363862	0.0365167682967361	0.394618361853146	0.0426491417341402	0.49815629425601	0.0486448297989013	0.592937213727461	0.058422900194194	0.676137150266562	0.0609910377412541	0.760746640726909	0.0663850818169441	0.851112510237272	0.067297911812791	0.94281510861258	0.0967354730780869	1.84375302316025	0.131879072944671	2.73236023831961	0.148387624004551	3.63190681339556	0.172738049304917	4.5293443685837	0.190235817651886	5.42519924299485	0.216901150311894	6.30428726414257	0.222587155399227	7.21306620044273	0.236399986682066	8.11238751733861	0.254134486362749	9.06927991069636	0.285900134083055	10.7568568330261	0.310135173029419	13.3606758556671	0.344546128252841	16.2347217302867	0.370124261591312	18.5316054305126	0.426220197934884	22.3707267216115	0.456531114062381	26.9368023411993	0.526558308966563	35.8956441899735	0.580625451392196	44.8341427878238	0.601164217163022	44.8535902556306	0.680962872321664	53.8093930916678	0.729235414956071	64.8304510125804	0.777586186949343	71.7359175083979	0.838684703889389	83.0679511944793	0.874494214755383	89.6643023019092	0.978409006015955	111.41922328283	1.16969508200312	162.071124374049	1.25281390451257	185.221295591876	1.39191227758567	224.083745307735	1.54029193174134	268.888592535916	1.66566917173199	314.856881483969	1.80605382958896	370.43552384273	1.89516190925644	404.813334908821	2.02019976145313	451.444743906677	2.02020638739788	451.378484463212	
0.0157345332339483	0.0972958759292125	0.0265913010658186	0.200592266559642	0.033255284605759	0.299478245651742	0.0362520324618597	0.395347121733168	0.0427407770363108	0.500392923520376	0.048739890974082	0.595021164304503	0.0584852304681439	0.678112019692233	0.0612286274555028	0.763178149230757	0.0663941116208774	0.854037677889879	0.067368763359443	0.948252984452152	0.0971805875977202	1.84913187643445	0.132258531588765	2.74173539657169	0.148651456858145	3.64475533902468	0.173006722972446	4.54608070011589	0.190926592957126	5.44552209759154	0.217355168842867	6.32749163064825	0.222786632183446	7.23965033641116	0.236867015405261	8.14191416684177	0.25452985814316	9.10142264518736	0.286244861103425	10.7974988169293	0.310676828715084	13.4101821674145	0.345301843712169	16.2945852798944	0.370766037154816	18.5985470313512	0.427052765516235	22.4533294421211	0.457131537520996	27.0375509498908	0.528298471138499	36.0290803568362	0.581581132015386	45.0021086688229	0.602188128515469	45.0213698721236	0.682338618397056	54.0104022960447	0.731078503071942	65.0646749036809	0.778865577322736	72.0023577084693	0.839569365839929	83.3685746567058	0.876007750913923	89.9971718754275	0.979861686699241	111.819498255808	1.17392292339956	162.654922039573	1.25464542517952	185.887243355159	1.39675094191442	224.91895535298	1.54401541300049	269.888937241667	1.66799207511093	316.025043059115	1.80981014777421	371.766882927519	1.89822603268713	406.313643351201	2.02313023908683	453.11280961381	2.02313687397228	453.046460763382	
0.0155597037736417	0.0970869104364585	0.0269008001971266	0.200156684101801	0.0331675430002984	0.299231910842457	0.0358461147512574	0.395904110813993	0.0428080332761889	0.500856605725189	0.0487858950759467	0.596548707877301	0.0586148925355169	0.679795035919946	0.061332386164919	0.764688754375033	0.0664938851282261	0.856746778715438	0.0674033905207474	0.95213683223447	0.0979331800618437	1.85609712122385	0.132528112169495	2.75167633326096	0.149088688817728	3.65847395272782	0.173148779491019	4.5625171457933	0.191398436609324	5.46555298257496	0.21790479039541	6.34963522079183	0.22316866916788	7.2664430886264	0.237921146615527	8.17120426042223	0.254906287593606	9.13426852818881	0.286698528892475	10.8378530221707	0.311118089395648	13.4609206188696	0.346043012657903	16.3543948127954	0.371197728382378	18.665399225227	0.427789322732984	22.5365188958247	0.457982417302347	27.1371205042588	0.529999765822881	36.1623824132546	0.582470303165155	45.1689644133658	0.603174510545386	45.1892761484807	0.68399947690607	54.2115530614463	0.732123757820294	65.2986901785345	0.77977149569541	72.2700421554412	0.840683180967817	83.6695929996851	0.877446641451503	90.3307120011676	0.981205152767173	112.220525737389	1.17657393729353	163.238630298134	1.25622484594021	186.554889850738	1.40000348473217	225.753792869213	1.54757862649641	270.891248900603	1.67011416791491	317.19132708804	1.81304480097316	373.1034872208	1.90071850889398	407.814249816791	2.02648795694221	454.778550739907	2.02649460374859	454.712082680195	
0.0161842552683131	0.0952531072703111	0.0270715068160757	0.200666801465902	0.0333542015233493	0.299384560425952	0.0361442911347958	0.395009168069956	0.0435832610873558	0.499747109553215	0.0488274913240965	0.598953790104349	0.0586407660998792	0.682539119548052	0.0614554069215185	0.766846512262607	0.0667211526189138	0.860082368565653	0.0676430832865219	0.954001456355607	0.098344434800865	1.86356073998232	0.132829710575594	2.76203589942764	0.1495569807345	3.67082119400496	0.173316051856492	4.5791799028456	0.191859700000489	5.48679458684786	0.21840512060626	6.37356508754868	0.223534746502229	7.29367076846332	0.238956375728963	8.20079517117999	0.255288701626888	9.16865947526815	0.287354275496655	10.8764973192463	0.311596734540247	13.5107072586987	0.346727306892193	16.4145172700667	0.371706544920916	18.7317950710628	0.42884369824365	22.6202094010497	0.458895313472837	27.2372563027252	0.531368791943207	36.2964407035676	0.583190848728997	45.3349633411807	0.603883124272126	45.356359135721	0.6854084335633	54.4101482778246	0.733392781048402	65.5323776278575	0.780721676553077	72.5362066840436	0.841738311949643	83.9685549825173	0.880723753406343	90.6629259236246	0.982744238910707	112.616218603517	1.17824020473736	163.822249149732	1.25771795709121	187.221612474367	1.40270820004187	226.587199874039	1.55155016559961	271.889388234602	1.67188171871684	318.356001791632	1.81627822702073	374.438720607315	1.90297567210357	409.31694244485	2.03075755052678	456.443218982449	2.03076420925409	456.376631713453	
0.0164928824794176	0.0944417798272047	0.0268275352473349	0.200662945208549	0.0333519702083332	0.298960343013364	0.0366024384341477	0.395115746292027	0.0445156593855542	0.500358581002068	0.048830276650898	0.600659099865133	0.0586839460824435	0.685023014944234	0.0617238276564019	0.770196013743119	0.066923824875694	0.863806727364642	0.0678537687329774	0.957174705047244	0.0985532773607539	1.86924669686092	0.132935286120724	2.77266298799118	0.150155211068247	3.68436169227416	0.17368413690114	4.59542542740428	0.192314529090608	5.50644083562623	0.218742555859818	6.39617527027998	0.223840933764566	7.31953266380945	0.239651091500759	8.23173556828428	0.255460079602776	9.20110954619418	0.288089174254954	10.91715420431	0.312109531464187	13.5600366191653	0.347262319942848	16.4758802489483	0.372179594315654	18.7988856835063	0.430190330884386	22.703080342448	0.459806898672922	27.3368593847043	0.532415529354307	36.4315010969233	0.584080550249512	45.5010628518289	0.604658283476638	45.5219184793016	0.686585819137685	54.609790300727	0.734660780656956	65.7649325889835	0.781878540827302	72.8023637620657	0.842541384003396	84.2688059157316	0.885538000818028	90.9942457764523	0.984268805438401	113.016135948642	1.17979541372758	164.402321525134	1.25928064160684	187.888364900316	1.4048039907658	227.42078569279	1.5556675564133	272.888749463762	1.673801381632	319.51841151883	1.81946004432829	375.771629412795	1.90523625994345	410.817221084909	2.03446564017199	458.111344294223	2.03447231380046	458.044608013623	
0.0160264925707157	0.0949067717043261	0.0267716107453999	0.200568721561921	0.0331712378771042	0.298662930984053	0.0361699240017507	0.39561275238113	0.0446965021832807	0.501825064741468	0.0486752171927499	0.600565210912539	0.0587271826836002	0.686940724449603	0.0620748701236401	0.772694635676812	0.0671519099017141	0.865788174255684	0.0681018890658522	0.961165654920555	0.0987419718393514	1.87632463167649	0.133129822864423	2.78270916412639	0.150488950263393	3.69845772443272	0.174066968964402	4.61199365521974	0.19258149709322	5.5265913955548	0.219127897575482	6.41947928829642	0.224120602443071	7.34682693320729	0.240108072196312	8.26169807673166	0.255808317045702	9.23393214613236	0.288431943891378	10.9591801334934	0.312958278275331	13.6104500390573	0.34813691216039	16.536140541954	0.372823682731467	18.8654361288822	0.431225683374718	22.7860071631981	0.460834011120844	27.4362482625014	0.533405285752224	36.5656636953597	0.584857700068718	45.6694534159019	0.605353565602997	45.6881670015547	0.687740822999096	54.8104232508017	0.735310272457737	65.9980016401463	0.782912951403959	73.0697874387292	0.843623483790758	84.5686545176128	0.888879123371027	91.3275474836247	0.985504970633728	113.419242142112	1.18110434152582	164.987296382336	1.26183166199168	188.553418593971	1.40669990723156	228.252225744432	1.55875823376627	273.891597564475	1.67601159707461	320.685679024347	1.82258806435762	377.10590912504	1.90735151936553	412.315592376427	2.03761986840406	459.779260989751	2.03762655395346	459.712405499867	
0.0155605893551855	0.0950523054016125	0.0267341162994459	0.20034661569034	0.0332043811854338	0.299195414640798	0.0360280252753959	0.395788277574277	0.0446665491961087	0.501221684157098	0.0487184292390075	0.600454732777373	0.0588326413710396	0.689641443372389	0.0622455587636952	0.775658278591456	0.067132199940753	0.869620159014591	0.0683553260486546	0.964286051058594	0.09899364696356	1.88342119294267	0.133609998337955	2.79218141275225	0.150704560805559	3.71149717118057	0.174212565719486	4.62940752389279	0.192930521707465	5.54699480955036	0.21970669177456	6.44320845504797	0.22444308880511	7.37340687822434	0.240504166479319	8.29116325894783	0.25616827351852	9.2677987586271	0.288979909598926	10.9978821725659	0.313695456323391	13.6601463406009	0.34910690489214	16.595091395482	0.373587993893628	18.932565856872	0.432144456685455	22.8682988219825	0.461597962446116	27.5365349352178	0.534271509940285	36.6982355949143	0.58544219980585	45.8362160281917	0.606133454578693	45.85417710524	0.688696024017313	55.0127437573014	0.735986252239669	66.2322180806665	0.783827834952604	73.3364958596893	0.844989397334797	84.8679890294572	0.890822864811659	91.6625479230925	0.986649836533519	113.819025376793	1.18234139987093	165.572464954624	1.26604797463026	189.218397781823	1.40858651242151	229.081281610396	1.56134318858847	274.890332944894	1.67800913853989	321.856016168923	1.82549881052012	378.439235163013	1.90964668886578	413.815662400239	2.04129902111175	461.445717371552	2.04130571560185	461.378772474704	
0.0159352810334138	0.0929799672523715	0.0268478812375847	0.199565614437129	0.0333171413691197	0.29936701081702	0.0366110289652387	0.39561243223901	0.0444562495936831	0.501011205265232	0.048884867992213	0.600442509169161	0.0590261406039348	0.691872833947521	0.0624085722463375	0.778066445824386	0.067025054956994	0.872413719152124	0.0683788417952891	0.967870944308659	0.0991841573465591	1.89052997781706	0.134027538226709	2.80273190003766	0.151081646052642	3.72414266849807	0.174499670950573	4.64600089741657	0.193408355120072	5.56624524625332	0.220087671573996	6.46693063688055	0.224783140915034	7.39940707496623	0.241061037420599	8.32039374788633	0.256442118325533	9.3010357970913	0.290183816138023	11.0369064492339	0.314310685433256	13.7106091205871	0.349655885712168	16.6554746230618	0.3739111986342	18.9997104860223	0.432852113658791	22.9494524046348	0.462451704580467	27.6370395374063	0.53512837306461	36.8311949246415	0.586341526644152	46.0015593049453	0.607020000193328	46.0222770966835	0.689830369153268	55.2107801801614	0.73751408259044	66.4653467364712	0.78485003515104	73.6032415335506	0.846272723570492	85.1678301807581	0.892204670400455	91.9962296098574	0.987871891763981	114.219985803152	1.18366320215605	166.15602420158	1.26998664376288	189.881305708367	1.41010944691356	229.918160585616	1.56346049325955	275.890767057609	1.68009562693996	323.023641302292	1.82969494092037	379.769878992099	1.91246449122351	415.31445092425	2.04558718781218	463.111100869797	2.04559389720344	463.044006961345	
0.0162395311346352	0.0927387401650886	0.0269245118954916	0.199508323549596	0.033088637774717	0.299297510873191	0.0365605787002862	0.395345521022569	0.0444838169136746	0.500460153365538	0.0490524754533894	0.600111889670876	0.0590809410795527	0.694112373594794	0.0627557823764689	0.78023491392106	0.0674374737124544	0.875058384100113	0.0685121362797334	0.971883314600169	0.0993642626735871	1.89709743147067	0.134121407570917	2.81218668636608	0.151215550399112	3.73797257524358	0.17488883883625	4.66287553034453	0.193694390520538	5.58671571547107	0.220316811113262	6.49019926464083	0.224953749717434	7.42590646058439	0.241624178339788	8.35058908696632	0.256953467389219	9.33528518314603	0.291333216921437	11.0775651969427	0.31491188219526	13.760423700092	0.350161101131899	16.7146806589631	0.374277275726942	19.0655941044664	0.433354105750681	23.0340705071	0.46331149309964	27.7361974472158	0.535910352763486	36.9649291147139	0.587342589111851	46.1681803562105	0.607703720162352	46.1881866175355	0.690704229124093	55.4102396638479	0.738964623772759	66.6982965783501	0.78584386132369	73.8695103702764	0.847465288966437	85.4680587622316	0.893046713234128	92.3296877792149	0.989270459747549	114.620238424389	1.18534787643683	166.739747361301	1.27261989146205	190.547178965848	1.41194404725453	230.753400433181	1.56550667852977	276.892989309581	1.68272355675171	324.188345808205	1.83475490949532	381.102340762765	1.91537083520443	416.814580552705	2.05029597197138	464.77672278661	2.0503026962638	464.709479866553	
0.0157018997417871	0.0939389675242013	0.0271156668148396	0.200171745333347	0.0331592148431509	0.298385222247025	0.0360205288184119	0.395719534330004	0.0445321596130972	0.501339089003584	0.0491367930659474	0.600492102093904	0.0591612194733322	0.696231248766725	0.0630553295213165	0.783822251892767	0.0680439710009166	0.878688912154166	0.0686325681138181	0.974919193218575	0.0994509100506819	1.90373857601949	0.134128637625977	2.82174065854398	0.151416316948699	3.75165905831942	0.174958333256719	4.67961093055419	0.193826537947333	5.60674613479322	0.220873854040726	6.51316241861114	0.225310953611085	7.45319281374073	0.241948350177408	8.38077790678858	0.257325954001134	9.36890592649275	0.291985279911994	11.1166658420582	0.315322458419168	13.8110522554885	0.351016240541201	16.7739276730557	0.374787690214205	19.1319266203702	0.434279351584521	23.1198490374381	0.464058373331553	27.8366647965031	0.53662437977073	37.0983429298359	0.588206206120524	46.3359189945122	0.608573713933802	46.3535485207397	0.69167140854554	55.6110104496571	0.739867310755899	66.9323565566852	0.787236594539462	74.1302955799433	0.848936487698343	85.7672815153724	0.894045763244509	92.6642262827076	0.991072041173381	115.01941816207	1.18775428542923	167.322963881566	1.27480658199381	191.217552373796	1.4158844854633	231.585064002231	1.56804207185107	277.891665085359	1.68614350445886	325.354570232487	1.83939845466555	382.433550835949	1.92108301627908	418.309703391236	2.05429016624637	466.444162645003	2.05429690543995	466.376770713341	
