X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	
0.648474456790434	49.1540588290977	0.716987453548091	59.8693937275864	0.0184851262278262	0.087664578515437	0.0246976962685032	0.203234237584452	0.0335909418091056	0.3034891434714	0.0457149935100395	0.398660598130254	0.0555694695678682	0.50224309031442	0.0501115374772216	0.600557480207941	0.0562383891125355	0.695648804749396	0.0648484057413821	0.804211771538434	0.0696297414323741	0.903035865885481	0.0744129594678125	1.00122640989134	0.111239871035121	1.99150800130654	0.13457657395023	2.99671655329755	0.186870100459422	4.93994000682194	0.203152207699466	5.93250616855657	0.223492157623645	6.90328808148723	0.240569931192377	7.89499588023931	0.256998195757848	8.88800152445857	0.300307574175468	11.7695985130417	0.341475305958328	14.7763908192408	0.396913949972741	20.0043155030422	0.447348092433191	25.0072097096777	0.495752129788095	29.4814525444605	0.579046517493833	39.3526747182895	0.84214325431369	79.9805224806707	0.889872021825429	88.4789793865582	0.94674160348715	98.3059222110765	1.03053286514356	117.980872004015	1.16015390602299	147.452215779099	1.25608888517029	174.933735103205	1.34908158244654	196.579237557986	1.50633596811101	244.702644649487	1.65914098854657	294.771267916863	1.80895930675639	345.09149212494	1.94271629834277	394.391857559894	2.07793359219779	443.707053938708	2.19675335830463	491.767351251785	
0.649311587308073	49.3206351768814	0.717286825100746	59.9179379831599	0.0184206097301502	0.087088315423807	0.0247693238266021	0.2031857360533	0.0336949069170693	0.30293576326538	0.0458393124197184	0.399205509122013	0.0554600509608564	0.502761778756184	0.0502528199066829	0.599723713712618	0.0564473862545167	0.695241467557671	0.0649540597329886	0.804959448907355	0.0697059035229749	0.903116774530308	0.0747238639517929	1.00037972129591	0.11110976810001	1.99195992556441	0.134659059968507	2.99949655105074	0.187448073525946	4.95596434227966	0.203279663018342	5.9539829317684	0.223910921639869	6.92660839764794	0.240812724357173	7.92269993155052	0.25731921714656	8.91786251875014	0.300594973748119	11.8082595739229	0.341638470993294	14.8250319323575	0.396938153227525	20.0055727884582	0.447372415028231	25.0095473292289	0.496849473879816	29.5811096431463	0.579799820542382	39.4866845798309	0.842316218273748	79.9880177643952	0.891181128589273	88.7802212469448	0.948280990078333	98.6372197121635	1.03257607536564	118.378472218685	1.16165370799349	147.951985800642	1.25639096222964	174.939308137227	1.35043371893818	197.245989983935	1.50985673709872	245.533682369795	1.66300320351089	295.771254994763	1.81177209101458	346.263021362356	1.94544925441997	395.720474831154	2.08125700208541	445.206557718423	2.19977005404561	493.400876068911	
0.650099852974464	49.4870066337085	0.717275423937048	59.9364526750639	0.0182598307515739	0.0873462117291924	0.0248236983094555	0.202863993222882	0.0338441986886765	0.303863098571177	0.0458966765091622	0.398546278289649	0.0550661749688669	0.503409629991379	0.0501805197750678	0.599676740132492	0.0565227018805776	0.696965811222669	0.0650948687944672	0.80431188871045	0.0697194450725715	0.901851747495761	0.0748461916763403	1.00037285279225	0.11141683983943	1.99078715766803	0.134880681409208	3.00017548517538	0.187645796827669	4.97279846267754	0.203458804347909	5.97246409606126	0.224133433023293	6.95022021776067	0.241482043119462	7.94840443338901	0.25749508295349	8.94863527779896	0.301183342120805	11.8476601048931	0.342045082734153	14.8743780566296	0.397012210735738	20.0062358900999	0.44734182551118	25.0107617738085	0.497515151720803	29.6818768782884	0.580326125182618	39.6192155011941	0.842679799474442	79.99245831022	0.892298448199618	89.0803008168135	0.951041251251169	98.9720115353845	1.03599694729201	118.778300156848	1.16381867482388	148.450787246753	1.25639825247434	174.941439003176	1.35180862408986	197.912429485515	1.51318344843834	246.368072851213	1.66823638462211	296.767665794146	1.81653447972702	347.42897756575	1.94851046533157	397.054367113226	2.08426291312275	446.702366010337	2.20294165842298	494.945053527762	
0.650831880601899	49.6541455003006	0.717705248383867	59.946939366756	0.0182325861821501	0.086943494770333	0.0249886567487068	0.204012488525815	0.0338616968953007	0.303958762857344	0.0457547965926127	0.398533705435489	0.0551168977679097	0.503224937092073	0.0499970824377872	0.599144547514038	0.0564708111244426	0.697461391224148	0.0649379887112759	0.804234356109796	0.0696800659804214	0.902286209456183	0.0747169428222399	1.00137891395569	0.111909812791126	1.99051893677928	0.135008003077498	3.00025138796161	0.187535019796444	4.98462765579716	0.204114186220005	5.98519713769662	0.224464287851291	6.9726962900476	0.242487890175582	7.96713519212002	0.257821875297102	8.97763014213728	0.301652426988868	11.8884576196589	0.342485916234513	14.9248408366158	0.397249966673607	20.00700516251	0.44739684435284	25.0108176531604	0.497860129357099	29.78140359182	0.58114804428641	39.751459575218	0.842724886648484	79.9940601849723	0.893718184484821	89.380283529139	0.95452146092878	99.3059688936183	1.03921679034141	119.1784335688	1.16584452113302	148.951540744888	1.25643841592053	174.946803420951	1.35349056145213	198.582638980697	1.51582767042929	247.201599065323	1.67307124754802	297.768219116144	1.82230397587191	348.596513292155	1.95310116619359	398.39106081347	2.0868961476602	448.200558487928	2.20613329693435	496.461693642036	
0.651472411493409	49.8199358118688	0.717917238770413	59.9507056350688	0.0182467058138547	0.0867188568656224	0.0249815597025063	0.204497110935647	0.0338942506909919	0.303565162672942	0.0459283021575042	0.398339204545785	0.0554563034905207	0.501582957263355	0.0499773405557495	0.598748269777362	0.0564752234426852	0.696539207296097	0.0649395625853125	0.804411773051833	0.0697859667579593	0.902839764285178	0.0745207039497315	1.00153281500384	0.11196043348811	1.99135526441156	0.135040890024737	3.00107374575593	0.188191318183098	4.98819555241105	0.204471413242494	5.99178857290538	0.224700409085187	6.98981260117219	0.243046096295859	7.9739189454313	0.258202033620553	8.99819840022072	0.30203581084909	11.9267927176544	0.34298440692319	14.9603447141189	0.397327925110835	20.007312498945	0.447592128165687	25.0111194016602	0.498633595973128	29.8797605642534	0.582008294043053	39.8823848965388	0.842794515892468	79.993531193775	0.895153296850479	89.6742983266899	0.95640625035461	99.6347704503239	1.04175925837388	119.569760394906	1.1671252738128	149.443100227003	1.25646697112639	174.947742194062	1.3552274968643	199.234922379815	1.51819039337851	248.035229587557	1.67590019781428	298.773540809498	1.82588092361662	349.743425812448	1.96146441200167	399.696313065087	2.08947796314478	449.676339620148	2.21082597387553	498.020086807991	
0.651977247338006	49.9352335411298	0.717871794341026	59.9526763135431	0.0181041067081833	0.087076964930468	0.0250009949218487	0.203412542193276	0.033769026660915	0.302976508626084	0.0459023137727058	0.399017061828757	0.0555158100206121	0.502236687472024	0.0500252449049185	0.599463234442403	0.0563907039921526	0.695903637876771	0.0650562316142558	0.804148441606368	0.0699555562918578	0.903152048371146	0.0743476730712266	1.00152792556055	0.111849163405994	1.99219880979345	0.135256949476041	3.00052915490629	0.188400701436865	4.99074830746682	0.204616054323845	5.9937480755093	0.224605276300023	6.99526596024883	0.243612522531141	7.97580859884544	0.258462072199035	9.00578867884332	0.302321360788923	11.9543915295197	0.343278411613123	14.9716081288013	0.397410483548178	20.0070945694729	0.447673116407718	25.0106872680061	0.499526323660577	29.9496600454485	0.582447832230817	39.9776331143658	0.842978520186919	79.99521502491	0.896165240352695	89.8844493930251	0.957401295884663	99.8706558208186	1.04310523438831	119.852465211647	1.16817278811548	149.793217893784	1.25667887147151	174.947861403346	1.35643258346427	199.703250952732	1.5205569964097	248.852796658786	1.67794859143663	299.753679541631	1.82841648702674	350.563049243824	1.96702920036523	400.632642385391	2.09160756701891	450.731133166316	2.21741493981287	499.242041572492	
0.65255936417297	49.9734848200976	0.71791982805963	59.9543713205484	0.018052140304646	0.0860552822867693	0.0252125140882792	0.202796064885823	0.0337909872065334	0.303923518120335	0.0457824323589911	0.39957192633006	0.0554921896486134	0.501971784419789	0.0500116294461463	0.599193616569858	0.056345934014937	0.69567726829423	0.0650733334121567	0.80366071963874	0.069931208233873	0.903342794866899	0.0745075748450715	1.00094712954755	0.111907354605928	1.9923634210507	0.135539353635251	3.00046861894182	0.188134640335783	4.99108730886788	0.204906908375707	5.99331687317774	0.224844360996556	6.996390066543	0.244095041546979	7.97776158219165	0.258572946678599	9.00890115873985	0.302330495413203	11.9653634402501	0.343076542700636	14.9757664838995	0.397380866669502	20.0076775773769	0.447708225272348	25.0097540828307	0.500049850689561	29.9735428804176	0.582655214130539	40.0092943551086	0.842919339701218	79.9958483242306	0.897204342988019	89.9571596056169	0.957692731681257	99.9508091630732	1.04377754510579	119.948294574733	1.16892865891643	149.912918915968	1.25702854834337	174.948099821914	1.35690616282511	199.862812579217	1.52294920988652	249.436996655643	1.67958338293917	300.454242700723	1.83022946595804	350.841432724025	1.96847444926034	400.954894882063	2.0926824420684	451.091860459363	2.22205274768763	499.848459199633	
0.652719040269874	49.9888032130773	0.718148468747625	59.9553436212701	0.018061283791056	0.0855698886254669	0.025146238552901	0.203894021389568	0.0339307895694228	0.304247996710685	0.045761095680173	0.399207459078561	0.0554246142997846	0.5024254549074	0.0501075401534107	0.599603456690883	0.0565348053924443	0.696438740878132	0.0652104425618666	0.803632488924538	0.0698439423363441	0.90288685428062	0.074772888946866	1.00125691070421	0.111898091331063	1.99177296256644	0.13575007205926	3.00103835549978	0.188587967287009	4.9916488963537	0.205355467278391	5.99381047411884	0.225344785544592	6.99663919531987	0.244241659849446	7.97813876781645	0.258604163592743	9.01050769010476	0.302335129575389	11.9690440268902	0.343133119202586	14.9784356542715	0.39748662634876	20.0073683782968	0.447734333384483	25.0101526888737	0.500059163662117	29.9827313085023	0.583108023807732	40.019576155844	0.842888697899137	79.9953118824531	0.898218466041396	89.9818061250609	0.958218372893974	99.9808350014526	1.04448225185299	119.981643371901	1.16993872456403	149.955402124514	1.25720854335816	174.948949188061	1.35728740842397	199.920256552891	1.52458006015475	249.635822840008	1.68049672172929	300.693197710278	1.83106709250107	350.941657929455	1.96879174280041	401.06978282941	2.09376488221071	451.217775265471	2.22446836712301	500.18495720573	
0.652701546431724	49.9977588105294	0.718187732495473	59.9560626022636	0.0179161963297022	0.0858004491593941	0.0249193505121313	0.203585142451602	0.0338701798615458	0.303257360576652	0.0457530441112789	0.397868624733482	0.0554950315765452	0.503111082912735	0.0502995228497295	0.598810319140948	0.0566091719920698	0.696284665207013	0.065429680978014	0.803130564288321	0.0696658648594456	0.903325740023062	0.0747759815257182	1.00216343677222	0.111984990497046	1.99134874515385	0.135833992829448	3.00083951813954	0.188555172252577	4.99218114717981	0.205290548946308	5.9949788182332	0.225556161200032	6.99745782782408	0.244494236706375	7.97849173905547	0.258548630864746	9.01104320055972	0.302504546657447	11.9710808292641	0.343365068795295	14.9804249591964	0.397388105374231	20.008050106389	0.447799106011148	25.0104413988581	0.499942084921084	29.9870917605896	0.583330098619166	40.0270900660191	0.842891295867122	79.9943433070215	0.899060818496543	89.9961186897078	0.958931301560622	100.000176707764	1.04486140577996	120.003160647643	1.17097160725971	149.983446108549	1.25706029721151	174.948934286901	1.35751947384406	199.952919896676	1.52564632145445	249.705247346713	1.68100701134945	300.778968790036	1.83149682470324	351.000815536584	1.96916542239285	401.139222237275	2.09445349187366	451.293860590913	2.22573361199872	500.401858497765	
0.652952159423283	50.0018342779224	0.718166144289709	59.9559396676896	0.017866896937893	0.0853934903174471	0.0248377134904219	0.203683862639822	0.0338769027474466	0.301966867691665	0.0458827616912987	0.39899651452543	0.0555864439084521	0.503029941437275	0.0502021054371564	0.599825111453113	0.0564702334570631	0.696416854798668	0.0651244446483835	0.804139128381065	0.0696493633979001	0.902357572045074	0.0745952461123933	1.0018968456979	0.112203892743576	1.99193477985609	0.135666849615114	3.00107514273973	0.188554172521448	4.99080977475383	0.205425413759948	5.99465658063769	0.225552167185324	6.9987444498998	0.244499431096929	7.97884377897195	0.258670950917523	9.0111130497495	0.302855760848929	11.9718622088671	0.343343631315359	14.9810685030649	0.397325803496886	20.0080650075495	0.447822196425675	25.0114584030613	0.500033704908819	29.9894815342025	0.583164345333923	40.0316162935168	0.843152798691342	79.994112339034	0.899354439033376	90.0066761619122	0.959403244506378	100.003298500885	1.04470514470904	120.012809149058	1.17145103990453	149.995799170592	1.25709861966872	174.947697490581	1.35784817141466	199.969683702223	1.52613499095073	249.748013677308	1.68135975661482	300.830377793713	1.8318730620393	351.03103509005	1.96990155141082	401.172123999629	2.09473333521588	451.333050642991	2.22679248715366	500.499669715196	
0.6529937104499	50.0046915754456	0.718220727382999	59.9558055572452	0.0178779400393258	0.0841018405552545	0.0248163755848769	0.203331662652278	0.0339811673105417	0.302966409597395	0.0458609307886921	0.399026811611497	0.0556565230685524	0.502549262596283	0.0501440268719562	0.600807889553297	0.0565313616205782	0.696770408114264	0.064905030343237	0.804126206280956	0.0697475845302141	0.902400529296787	0.0744595776488618	1.00116063523764	0.112080254805324	1.99140136487682	0.135623616113512	3.00140017430283	0.18910215546724	4.99068590885728	0.20593885220513	5.99436973329833	0.225850990957379	6.99819683225193	0.244580133105696	7.97900024115706	0.258831075722753	9.01057567664947	0.30276294852382	11.9723008617789	0.343440827442777	14.9799928255423	0.397486568979288	20.0079420729755	0.447727337830614	25.0118961246505	0.500346418908908	29.9910033152172	0.5832897416092	40.032756232294	0.84317631740366	79.9953938388358	0.899283051411616	90.011146510058	0.959698951991596	100.006628910254	1.04481840028939	120.019395461993	1.17154836267435	149.998004542344	1.25717111908881	174.948025316111	1.35801224185528	199.97971218323	1.52658429754535	249.770588935444	1.68185268766279	300.85326597622	1.83221739623948	351.048320436214	1.97025396377497	401.190482229347	2.09524558618983	451.353733453746	2.22752495715071	500.555519264698	
0.653086023417305	50.0046990260258	0.718422717908748	59.9549785428382	0.0177815621268144	0.083816579374582	0.0248331747436851	0.203596594808343	0.0340970173373195	0.304071889440956	0.0457475344884035	0.398395171209095	0.0555864475697139	0.5029933288203	0.0500943495756398	0.599632502312299	0.0565921227033004	0.696247295890481	0.0652865936628611	0.803823293627949	0.0697331565070437	0.903435345043356	0.0747030813866231	1.00129532775859	0.111944690291942	1.99189938959994	0.135594025498133	3.00172054925328	0.189030847482295	4.99208615228171	0.205793498819166	5.99498580315218	0.226289185339908	6.9977437438409	0.24465267993011	7.97885402351979	0.258743135978412	9.01231073052357	0.302545958413505	11.9730570956736	0.343638380801433	14.980336483556	0.397526134606618	20.0079159959447	0.447744216568026	25.0113652708082	0.500748941599469	29.9925642117781	0.583470236074822	40.0331585636271	0.843162408121345	79.9957887195887	0.899546905458636	90.0101406817252	0.95993534488066	100.011933723387	1.04518818675854	120.020900479202	1.17150407126306	150.002087460317	1.25711023895396	174.949738949567	1.35805299030303	199.981500322489	1.52698737137805	249.782554567315	1.68265217750682	300.86646840441	1.8323341756738	351.053774260952	1.97026578176952	401.199631541886	2.09567326678156	451.360647592211	2.22812379419162	500.588003794557	
0.653034824107065	50.0051013573589	0.718504312648412	59.9553026430788	0.0178731952454731	0.0838013071402752	0.0247267481035847	0.20375419204278	0.0340936842123978	0.303297087303338	0.0458203072342127	0.398263476382534	0.0555346833861394	0.502223183295333	0.050033456469212	0.599202114887947	0.0564984599409809	0.696095373902713	0.0652815726350929	0.804011362571428	0.0697561527444874	0.903120383405113	0.0747747350610445	1.00098566301724	0.112201562242704	1.99250242093836	0.13581624485375	3.0009678078181	0.18873842817113	4.99225379033718	0.205721172709472	5.99519861035037	0.22638981893239	6.99867320372622	0.244607662922491	7.97882422119881	0.258740873510655	9.0121980404974	0.302659150457291	11.9734575643617	0.343709683841634	14.9812594241837	0.397531200716221	20.0072771086888	0.447929742684315	25.0114733042217	0.500741881094583	29.992683421062	0.583578817128887	40.0341941942809	0.843172733814083	79.9948499464781	0.899793235341324	90.0092987661577	0.960173581829177	100.012440362844	1.04545037928533	120.022867432386	1.17174475953409	150.005365715624	1.25713693257114	174.948829978778	1.35820420720863	199.981366212044	1.52715653318458	249.787144124745	1.68337991386485	300.874157403221	1.83248831118428	351.05401267952	1.97064072481753	401.201866715959	2.09583706996753	451.364253673049	2.22859156967543	500.639621414481	
0.652837077685237	50.0066883309507	0.718565412837324	59.9559359423994	0.0178429913840092	0.0834329326997236	0.0248304680976324	0.203378214226883	0.0340316310040022	0.303099035746487	0.0457656703745062	0.398935250965228	0.055360965194483	0.502270215083118	0.0500907956545078	0.598791925520973	0.0564176781004065	0.696737229749119	0.0653684124409024	0.804180746856641	0.0698250220670829	0.903369395766673	0.0747477148232191	1.00061336683572	0.112445876495954	1.99135316893587	0.135981599672623	3.00042624376669	0.189316296673432	4.9911338749944	0.205978850926563	5.99456018875579	0.226394045341182	6.99961011419178	0.244740237980622	7.97866217107853	0.258876437488527	9.01170537087882	0.302897525986609	11.972578395893	0.343685077379469	14.981760475705	0.397538906834289	20.0075229778369	0.447921769331964	25.0116260411167	0.500604123939356	29.9923704966918	0.583770205414389	40.0347976912806	0.843137133004497	79.9938813710465	0.89982169219952	90.0112210158604	0.960273949118698	100.013759115547	1.04536063088926	120.024499109459	1.17218691341709	150.006244884093	1.25725707974939	174.947891205667	1.35841903001489	199.984093124413	1.52720266111452	249.789707124348	1.68349503524231	300.878001902626	1.83268882794443	351.054280900408	1.97073286269628	401.203625052896	2.09591980295509	451.369111451367	2.22868552775423	500.714127216911	
0.653031509372852	50.0064163847718	0.71848713221778	59.9565766923004	0.0177913526495844	0.0836820323727711	0.0249329935031275	0.203579438101103	0.0340909184026224	0.303670343911217	0.0457770208276673	0.39911755735055	0.05548981803567	0.50295054619156	0.0502021095116927	0.599784366092409	0.0564431847498703	0.696329252273155	0.0655507612046999	0.804229990535435	0.069824114266222	0.903352457338152	0.0745937122503031	1.00131930931375	0.112306163237351	1.99241138416101	0.135940210795084	3.0004949288033	0.18935716623968	4.99171082930197	0.205999974140425	5.99478556880815	0.226434048067301	6.99976052278044	0.244835764168079	7.97836973580399	0.258927559592124	9.01207510592339	0.303079599029447	11.9731111123804	0.343683844081368	14.9804510362273	0.397494062811107	20.0080370678736	0.447960056771445	25.0107394220678	0.50055254308372	29.992040808516	0.583852370012878	40.0339706768736	0.843390806776067	79.994633879651	0.899908150951785	90.0129271987361	0.960134496784667	100.01448182183	1.04534133914453	120.024148932188	1.17219268655186	150.007630692018	1.25751946003082	174.94798061263	1.35854099109811	199.985478932338	1.52740864825394	249.789841234793	1.68338973528424	300.880535099909	1.83292950429453	351.057678364999	1.97047258031791	401.205293982871	2.0962106475453	451.37104860223	2.22889013109962	500.737194213344	
0.652940126761777	50.0062003179448	0.718519488570175	59.9558837883377	0.0178813838373856	0.0837699113846612	0.0248587120671318	0.202881877525849	0.0340077287206583	0.303379509347277	0.045885023146242	0.399119332684124	0.0556814926417479	0.502964574237174	0.0502205223556681	0.599828603912602	0.0564936375788703	0.696570523016181	0.065291282787634	0.804680517809506	0.0698073844472907	0.902394126454391	0.0742838270639599	1.00106796864586	0.112040538233886	1.99293688289878	0.135865110310356	3.00116664517834	0.189001263805269	4.99233714370365	0.206005153536686	5.99528755165202	0.226275798503364	6.99973537707212	0.244986511704559	7.97838184299688	0.258907569335086	9.01188884141731	0.302936560591267	11.9733150720145	0.343744780226541	14.9804510362273	0.397344668433944	20.0081357880618	0.448128082006467	25.0107785376141	0.500656367358246	29.9928957625989	0.583706159798502	40.0340600838365	0.843560953197209	79.9961985015021	0.900002473905393	90.0155721547224	0.960248164251166	100.014675536917	1.04541436036721	120.023806205497	1.17206621761417	150.008122430314	1.25762465804689	174.948740571815	1.35896846552995	199.985359723054	1.52740400094264	249.790839612545	1.68354215313321	300.879760239564	1.83319268380207	351.058870457838	1.97056600495269	401.207827180153	2.09660294549849	451.372538718279	2.22943398825149	500.714663658689	
0.653028131922796	50.006084833951	0.718765317884441	59.9555000834552	0.0176975405897081	0.0827493492383819	0.0249221167439124	0.203207665788507	0.0339642538959146	0.303844035563133	0.0457757040190349	0.398643223144296	0.0555501611175369	0.502059969021884	0.050085949514567	0.599504852917979	0.0566111196174976	0.69727204171219	0.065285896908427	0.803969627680535	0.0697477968804924	0.902550763262469	0.0744407136431265	1.00108054150002	0.11214453198584	1.99209706280701	0.135999269859602	3.00107584123163	0.189033771907946	4.99240047363571	0.206011594505422	5.99454249362772	0.226425239446656	6.99917099561871	0.245123091013212	7.97910454928046	0.258957353739321	9.01199314954071	0.302847801745813	11.971872453415	0.343827758300374	14.9805842153491	0.397368097608328	20.0080389305187	0.448052088720993	25.0112833144255	0.500815208052994	29.9938308104194	0.583709071697864	40.0344996680708	0.843359103487436	79.9956173562431	0.899955448532651	90.015162372809	0.960429736594616	100.013394037115	1.04557688784207	120.024253240311	1.17217427077422	150.007615790857	1.25754947186594	174.94799551379	1.3589466415133	199.987594897127	1.52755005083857	249.79007965336	1.68404362919391	300.88086292544	1.83321792911659	351.06107582959	1.97089281630695	401.209347098523	2.09657249232706	451.372389706674	2.22950175579338	500.632707276015	
0.653398566481867	50.005656425587	0.718808274000344	59.9556751720909	0.0175032406085701	0.081704230736321	0.0250700971915039	0.203605820722159	0.0341248452064437	0.303189082993643	0.0459621658700411	0.398488856434886	0.0554234383624218	0.502816144708895	0.0499468526110676	0.598946990722281	0.0566173217340059	0.696641769189755	0.0655799203325086	0.803677017783022	0.0696632039486079	0.902650007319613	0.0746988235224108	1.00067297147767	0.112559108633177	1.9913527032746	0.136184973081429	3.00168655598092	0.189210487540944	4.99193760633812	0.20586580038851	5.99501839944074	0.22650409713404	6.99958077753208	0.245083574559715	7.97863888801527	0.258909942202402	9.01317127254164	0.302831625991055	11.9721946910105	0.343849073777051	14.9811607039954	0.39761902246199	20.0067220404607	0.448037353017949	25.0108474554813	0.500770721043592	29.9930484994939	0.584011066035396	40.0340787102871	0.843266077720657	79.9936429524787	0.899950568501302	90.0139404776491	0.960565665819738	100.013796368448	1.04560526782832	120.024670472805	1.17238365808798	150.007854209425	1.25770565224939	174.948248833519	1.35894000507743	199.985747153227	1.52775477059349	249.789245188373	1.68428776593708	300.88148877418	1.83320479508757	351.060539387813	1.97096950592486	401.206426471068	2.09668570951656	451.372538718279	2.22911733125294	500.597957769762	
