X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	
0.0211586316995243	0.100849107396476	0.0472547663317723	0.200862634765281	0.0515382444588238	0.296505127166998	0.0472722714593257	0.396430439067732	0.0572654504241121	0.488594602287445	0.0679420101758167	0.561339967757323	0.0738740656714012	0.646705339683158	0.063655642121351	0.746981512511081	0.0601312979701431	0.847547653154535	0.0772148616056627	0.940072238250348	0.104364322711139	1.83003005024922	0.139148916986941	2.72301030217342	0.14606253783425	3.61107277732602	0.176655496221514	4.59275046900821	0.196571359582915	5.39334870549079	0.218045932779555	6.3115483848248	0.221865664653447	7.14746855622307	0.266532205831792	7.97846222788647	0.270313012697612	8.87394064608754	0.274086357086119	10.8262980526046	0.32616082090844	13.891492028335	0.334889185527958	16.6773799419757	0.382232406109861	17.8899964709788	0.402377881631529	23.0838063821205	0.429038227222166	26.9572540166195	0.503624665393496	36.3190840905847	0.601197258090147	44.1730255653128	0.630620264685929	53.4231518904829	0.686198941036479	62.5349172038809	0.746134822174956	71.7781288971846	0.797419037537422	80.7017177625616	0.833287021475219	89.3235878276436	0.93348602852019	105.976679854824	1.06087508209556	133.941409253606	1.1112771176408	161.998191317986	1.17935631784792	177.929153789435	1.31920267463486	231.519352394692	1.47615850911033	277.787485928299	1.60002446090655	311.374632680573	1.73120592097177	354.507049594962	1.84951077068614	400.245011982046	1.89014526636416	449.752440246929	
0.021000605332136	0.100865732958835	0.0474063730700813	0.201377670676495	0.051622456549622	0.297940557120776	0.0474613764183559	0.397129833184219	0.0574017607697153	0.489733202288492	0.0679517754015338	0.563732127884262	0.0740521038610356	0.648933063175827	0.0638817167246052	0.750877292863319	0.0601194154378379	0.850412401257984	0.0774835246503085	0.94327237888005	0.104333110430314	1.83747213217417	0.139621096733096	2.73285903793218	0.146425648187342	3.62476927211906	0.177200537637316	4.60839948148618	0.196951402803626	5.41279425426386	0.218269052662955	6.33589641539779	0.22221773604293	7.17378400564149	0.267380781925712	8.00784545371996	0.271335647541656	8.90669246551342	0.275416642783416	10.8657283858958	0.326539114633834	13.9420749489276	0.335716349034413	16.7367163630313	0.383580167996702	17.9570274787804	0.40299291681089	23.1680407797032	0.429873607968114	27.0571998252897	0.504376072711656	36.4538613618911	0.602292294431384	44.3389611631956	0.631507059624312	53.6228646938976	0.687467512497468	62.7685748508829	0.747001481642661	72.0450459343915	0.798988507890967	81.0004785797273	0.834617934103607	89.6568820842358	0.935270571076425	106.375718031481	1.06245537881772	134.441134571667	1.11360979365887	162.597963027551	1.18062879010644	178.596740680372	1.32149556292527	232.346471109793	1.48034034589801	278.78812865726	1.60505271413535	312.537668256512	1.73406293244092	355.84112069096	1.85356617181869	401.74603568013	1.89335726539132	451.420178128531	
0.0208897870396952	0.101738855107024	0.0474662219761814	0.200881377631204	0.0514929856041913	0.298893794834449	0.0474799401744226	0.397938686801854	0.057638309416664	0.491206700050699	0.0681364916833634	0.565117295525228	0.0743122012874698	0.651387389081669	0.064059057845484	0.753254493622114	0.0602620366231283	0.852107233640301	0.0775720638607921	0.946911347044535	0.104582111110404	1.84402829354209	0.140019092846676	2.74330591558609	0.14639652456037	3.63860965624303	0.177573143193695	4.62491462391741	0.197486031998088	5.4325210624411	0.218559645586491	6.35854012574018	0.222504256572229	7.20077186992684	0.267898000440397	8.03797001228764	0.271965436739165	8.938883628776	0.276679115525302	10.9057147187377	0.327289329256746	13.9910084973188	0.336695509301066	16.7972150746048	0.384430229954632	18.0238480076901	0.403784888757064	23.2518747085979	0.430691013900199	27.157268568534	0.504351975607111	36.5902405079499	0.603414116162906	44.5053437958931	0.632289784474306	53.8219069450904	0.688916669321162	63.0017258584284	0.74794162453097	72.3115457391048	0.800712062345988	81.2999919054975	0.835916025946493	89.9909661023337	0.936511080082489	106.776313379409	1.06446131459103	134.94090459321	1.11614579985783	163.197153591856	1.18234614236595	179.262956664544	1.32357814660449	233.180250643631	1.48290950850447	279.790172095307	1.61195565525824	313.703058215807	1.73689224306461	357.174804356785	1.85721640796173	403.246910366609	1.89643290875822	453.08723055675	
0.0209041434652588	0.101420015383556	0.0475655275055788	0.2014490478173	0.0514906540934164	0.299471534945404	0.0474263620684144	0.399391608156905	0.0577408795139988	0.493234742172089	0.0682210245885943	0.567892054589179	0.0745656508722306	0.654381765639816	0.0640701029761766	0.756490024507971	0.0604557100104346	0.854870816833887	0.0776033467154831	0.950132209600538	0.105004618580656	1.85037770130828	0.140162466787982	2.75338934462251	0.146608506273963	3.65155760055227	0.177999602783678	4.64176504245958	0.197862719599525	5.4536904892179	0.218962942884207	6.38191352728513	0.22288704860025	7.22683539660079	0.268305405106411	8.06801820240782	0.272345871371456	8.97260495495601	0.277714067255937	10.9471744038226	0.3280382433779	14.0415783793959	0.337735450051054	16.8569966678298	0.384903338581487	18.0903462990043	0.404399137003774	23.3348834857307	0.43136997031148	27.2571268328864	0.505569332551228	36.7221344047023	0.60439081500207	44.6723112991396	0.633203462405583	54.0210907573078	0.690422684465023	63.2347278543689	0.749359006883846	72.578224357744	0.802193522826601	81.6011890624027	0.837207324891305	90.3247669983824	0.9377645770862	107.178905482841	1.06653903637096	135.441315364654	1.11882016933712	163.797417039717	1.18404074086657	179.929336561482	1.32569118371705	234.018724043022	1.48499016341443	280.788758464121	1.61596643179632	314.872709907002	1.73982103905027	358.509531103844	1.86086282854021	404.745013437238	1.89933000628901	454.752584252675	
0.0209096725025719	0.100699324540145	0.0476549087000708	0.201215649660038	0.0515562208850343	0.300913542364552	0.0472374879929818	0.398657114822555	0.057869000428772	0.494413127107481	0.0682633799432256	0.569527282329552	0.0746290943880711	0.656592899949912	0.0640523736938663	0.758705116938822	0.0605707992106916	0.859037088173543	0.0778198837315379	0.953906918023827	0.10530639022149	1.85673118361053	0.140669662289791	2.76323598490559	0.147260436842122	3.66469763013341	0.178512921539337	4.65859124661595	0.197971223423642	5.47368831225149	0.21940445912263	6.40508529750225	0.223457821940791	7.25346609869574	0.268842730759119	8.09716021570594	0.272757226402246	9.00635049552179	0.278405526186848	10.9879458415576	0.328644565891984	14.0924313835222	0.338654862077391	16.9169850146567	0.385414277851561	18.1559784603652	0.405109866381187	23.4171453421941	0.432170267711037	27.3577506443588	0.506965239670838	36.8534099032945	0.605260474111483	44.8387460858988	0.633958709071885	54.2220664340737	0.692053217681894	63.4685568647165	0.751286260111077	72.8439120492108	0.803165740778743	81.9016411612835	0.838339063394908	90.6580091009129	0.939088468025404	107.577869153696	1.06824153496106	135.942292380196	1.12058296347659	164.398023214269	1.18554846353748	180.595463138691	1.32795567676789	234.852399268737	1.48698264204158	281.786897798121	1.61855646856623	316.038904528963	1.7423399211453	359.841575642016	1.86431622762517	406.245202670335	1.90200461613559	456.419100239117	
0.0208374092651553	0.1002834089948	0.0476897604789237	0.200579585475618	0.0516184328257211	0.301798007730122	0.0471429399590766	0.3982629616654	0.0578891017722192	0.495762264208053	0.0684391365206031	0.571833760783696	0.0745504629771455	0.658467826826542	0.064172631845022	0.761204088118464	0.0607242180626264	0.861894618527381	0.0779380303677739	0.957057407521128	0.105420274581367	1.86385091152465	0.141228917003617	2.77317622310297	0.147560105748654	3.67843603444031	0.178775137241493	4.67624260253425	0.198326931840254	5.49319206868271	0.219946065553004	6.42779932269569	0.223833681931144	7.28063789918084	0.269321496114201	8.12755485780742	0.273468777177125	9.0394711186697	0.279139696872083	11.0267885103322	0.329291930779223	14.142133273001	0.339240012448241	16.9771968788908	0.386145437533037	18.2226574282503	0.405951928708898	23.5002975429965	0.432896184116215	27.4586724790409	0.507597789788557	36.9875948534717	0.606639550838014	45.0041750443251	0.634854143837427	54.4217829627785	0.693606559332921	63.7012310351264	0.753060653538936	73.1125203681329	0.804337214812058	82.2013258503993	0.839441681676704	90.9914151162087	0.940712082173084	107.976385789735	1.06990187615787	136.441928291294	1.12208891923948	164.99769061571	1.18710032799398	181.26127679153	1.33072721013602	235.686104296773	1.48914179363793	282.782682748764	1.62108403805592	317.206768080899	1.74466399553995	361.175378517125	1.86779099089497	407.745481310394	1.90477404764156	458.087821597311	
0.020681636655475	0.100499825067797	0.0476649135419933	0.20121164788354	0.0515873767480723	0.303130584751951	0.0473589637610992	0.398074863618093	0.0579964632506371	0.497624967476471	0.0685957649022238	0.574428308938019	0.0746931681415372	0.661596604867353	0.0643017352352627	0.763926402082423	0.0609738358981782	0.864552962275035	0.0781387294692466	0.960049688603581	0.105516210984396	1.87082500387809	0.141658821218215	2.78286523704778	0.14739019278678	3.69272671300772	0.179159837607693	4.69231769506987	0.198757063524558	5.51424880543334	0.220427602678333	6.45093989360804	0.224077011706548	7.30752331798785	0.269668867144827	8.15767289711738	0.27399834193253	9.07346252838351	0.279854447290069	11.0665662269272	0.329831715880209	14.1921555374303	0.339665292675289	17.0376732387236	0.386998874705849	18.2898318597216	0.406829406382036	23.5839992240919	0.433574739424324	27.5579943016158	0.508224375664106	37.122305069556	0.607837908091385	45.1714517466518	0.635744199120785	54.6207246311381	0.694835591616141	63.9346502635606	0.754396660702714	73.378953117624	0.805650944783416	82.4972628976529	0.840793086248139	91.3244262507516	0.942691334082029	108.374649106047	1.07165831358722	136.940118789825	1.12381658221788	165.597179203226	1.1888255704009	181.92589835153	1.33367831655413	236.520330865426	1.491437359271	283.783116861478	1.6235471347495	318.373618353922	1.74701360433166	362.508495938852	1.87075492387682	409.247250066502	1.90803022272699	459.754903827852	
0.020560467919674	0.100285489918579	0.0475884861248658	0.201510267721758	0.0515157802044711	0.302868941328572	0.0475684085665604	0.397738365146335	0.0581458935535659	0.499440726268592	0.0687445520803475	0.575854105524372	0.0749639384985098	0.66418725310858	0.0645293606594116	0.76595639416036	0.061122835860225	0.868398393002974	0.0784370553155004	0.964481328656736	0.105586708893312	1.87752552023822	0.141946374098238	2.79270838487136	0.147861194491363	3.70526091728284	0.179517951225982	4.70823306579153	0.199109600490936	5.53363474956446	0.220943575712059	6.47532936803363	0.224462730907622	7.33387369200116	0.270014798123738	8.18854903296707	0.274191420842046	9.10718199191845	0.280310343553601	11.1073730549183	0.330399915612645	14.2422485823718	0.340336650824434	17.0975535521369	0.38736684915006	18.3572055942143	0.408909576359226	23.6642978526613	0.434085155503528	27.6584169474216	0.508947757029564	37.2553985097275	0.608820157907055	45.3397529037618	0.636539934692696	54.8215363951386	0.696182820212928	64.1684494715872	0.755397973815395	73.6453858671151	0.806446456750483	82.7958076479915	0.842648736342582	91.6581302892571	0.944452068843414	108.775296608036	1.07336771832422	137.440246439219	1.12580293683494	166.197263837161	1.19125959256628	182.592233544986	1.33649454629297	237.352724591339	1.49373502280713	284.78530931113	1.62604282844925	319.537369185564	1.74968570350177	363.840868302554	1.87333722075038	410.745502148736	1.91186520301277	461.418320372913	
0.0204054558549319	0.0997176669373808	0.0475494010774478	0.201278019165745	0.0515501475675266	0.302529561577736	0.0475126741140935	0.398017383555671	0.0581052508487629	0.501142630881375	0.068927390420049	0.577828800327069	0.0751784674317518	0.665305422221618	0.0646572174947544	0.769775573234474	0.0611048127369101	0.871278158682225	0.0785193126911755	0.967274015679397	0.105741882429738	1.88329983634189	0.1421663696156	2.80282534151888	0.14827679682461	3.71927080210735	0.179836584563923	4.72559478040288	0.199935565167004	5.55266353150519	0.221443268086273	6.49881639092729	0.225360279289583	7.36011370429462	0.270406734115467	8.21866986624462	0.274346343256039	9.1404786350246	0.280739512541377	11.1471517028359	0.330825095440221	14.292360253764	0.341701929032132	17.1576778720532	0.387589666484543	18.4232326363282	0.411060122093652	23.7456973044616	0.434959950312789	27.7575785825213	0.510329934556818	37.3875457262082	0.609829428923891	45.5061429870395	0.637371636283612	55.0219383772258	0.697455439696601	64.4025541534038	0.756450778563009	73.9130405117661	0.807256497052886	83.0991356708462	0.844282156542911	91.9904187175165	0.945904458823088	109.176204880334	1.07493690143436	137.941968512786	1.12729688886262	166.798734279021	1.19420288706245	183.259015773257	1.33883359704792	238.1866084333	1.49604276529081	285.786756702757	1.62831446879512	320.699749110441	1.75288334755968	365.174671177663	1.87584472746171	412.245870195758	1.91624842085047	463.083614464196	
0.0205556334489173	0.0986079888664757	0.0477246849285849	0.20149054987756	0.0515819174951972	0.303153431257774	0.0473163545715862	0.3989779845381	0.0580482394511782	0.50282241658406	0.0690645792123894	0.579277879976682	0.0753005287223696	0.667962892854399	0.0645911193894234	0.771372965997051	0.0614033502960714	0.873592669793194	0.0785862858962979	0.970568045261693	0.10610885426161	1.89021385839212	0.142633793397124	2.81248525163462	0.148039777949965	3.7315945274906	0.180248899302275	4.7429220360806	0.200708372822924	5.57348184968804	0.22194484734331	6.5216244796963	0.226055139331981	7.38733765884142	0.270824358489708	8.24883912829375	0.274805046680075	9.17367748926505	0.281171563253663	11.1876716834877	0.33129300177485	14.3426693655326	0.343130507273789	17.21690067176	0.388071198368224	18.4896266195189	0.412170310456681	23.8305985289761	0.435916751581963	27.8574945888706	0.512349180714247	37.5200170429295	0.610869322743827	45.6732595018909	0.638600417994531	55.221483542585	0.698663197946998	64.6349824546657	0.757544588058345	74.1799202960718	0.808503221473114	83.4011970950595	0.845455207765149	92.3243537240095	0.947221913263905	109.575868905731	1.07709335858119	138.441738534328	1.12923152596118	167.397582116636	1.1968578866386	183.925648989922	1.34096109044639	239.021490653014	1.49916784671841	286.786624571373	1.63056633323948	321.868894162179	1.75595379348925	366.507162750649	1.87833057319315	413.744569312806	1.92196369202995	464.747925078886	
0.0207527198329737	0.0990739193420847	0.0478881622899086	0.201533667200334	0.0515503401039173	0.302877934411756	0.0472058733779021	0.398753855950398	0.0581647587700153	0.504056186106181	0.0691241747798282	0.581314973388914	0.0753700208436518	0.671078865210418	0.0647640966150135	0.774188121175757	0.0615032065077732	0.877748463754382	0.0787987267402909	0.974377212618605	0.106318004932109	1.8973661825948	0.142933099789257	2.82302758984789	0.148387737876249	3.74445492748199	0.180363631165686	4.75975662213975	0.201273436934887	5.5935402086861	0.222224491638631	6.54461510768126	0.226481126723944	7.41345753052846	0.271420959008926	8.2786777708446	0.275532951409556	9.20696761311349	0.281488797058215	11.2281236775948	0.331906207525299	14.3929021088537	0.343990169383431	17.2763954176458	0.388608610718287	18.5565551818422	0.413206860668592	23.9151905544105	0.436878571090758	27.9572504077446	0.513425991055227	37.6544813898657	0.612157250938481	45.838405338268	0.639906961502648	55.4210287079442	0.699852112625457	64.8694000608525	0.758810833226838	74.4459358130693	0.809701966191447	83.7010233451999	0.846769740548167	92.6577373875646	0.948602523942474	109.976069372906	1.07936769811022	138.940480375797	1.13231084112098	167.995640192744	1.19909581136736	184.592997462292	1.34308518279451	239.854003588211	1.50207779688571	287.786850067841	1.63275852445282	323.03905249283	1.75840294426734	367.840757009512	1.88117728566631	415.24529498768	1.92646404692984	466.41509671639	
0.0206779089124432	0.0991237305455454	0.0478344876072054	0.201678618821039	0.0516597013647405	0.302932707818074	0.0472786914267341	0.398169130920465	0.0582849399182577	0.505051449749038	0.0690600194686887	0.583948055012931	0.0754773847085838	0.672917703338995	0.0649003870041169	0.777800022779203	0.0616439239707622	0.880290625016371	0.079063256907123	0.977978869674218	0.106473187630422	1.90304887984455	0.142926227088468	2.83263744137761	0.149067306984381	3.75860544200858	0.180644223259271	4.77554300469095	0.201804674197226	5.613080286696	0.222682369189102	6.56788280411901	0.226933964046848	7.43937903051653	0.2722967969403	8.30829103334309	0.275769704598188	9.24050174346488	0.281862498510575	11.2677859101961	0.33230460075187	14.4425788526241	0.344563234117987	17.3369555965063	0.389247616633221	18.6239084272393	0.413964164900178	24.00009364157	0.437676290452634	28.0586434916271	0.51423820884531	37.788241656969	0.613279114393255	46.0043707384718	0.640972007344745	55.6208420941922	0.70088184412402	65.1040337338663	0.7603434843477	74.7127112892516	0.810816664606041	84.0000300315136	0.848608214551362	92.9903983448361	0.949904041364344	110.37594201455	1.08102343967944	139.440637827513	1.13486241242394	168.596067553371	1.20142330195295	185.260539649747	1.34541340901997	240.686993360543	1.50440562275868	288.787552401444	1.63605623154901	324.204412649805	1.76074444509275	369.173099570893	1.88404731542418	416.744768965074	1.92984933152022	468.082566377103	
0.0206013632908372	0.098330658479226	0.0477812650408684	0.201849880303227	0.0517852623327755	0.302425719115599	0.0474637547309988	0.398357811044354	0.0583241356504523	0.506450587227959	0.0690552420050554	0.586247956001704	0.0756188204395588	0.67509839504388	0.0649965708566498	0.780025883626812	0.0618039866829655	0.882647918756079	0.079023878865619	0.98067656179878	0.106840112232597	1.91043519883299	0.143070058897056	2.84268967110927	0.149105970259071	3.7721503640598	0.181436875353313	4.79118456658869	0.202293567801761	5.63314190532292	0.223216615563415	6.59143781355738	0.227617940234517	7.46630216788602	0.27322855333602	8.33805889538163	0.275748227321637	9.27337556614223	0.282307247876047	11.308648617539	0.332596520606319	14.4928805138125	0.345038575483044	17.3970426635213	0.389907854167967	18.6904029932633	0.414464162596784	24.0841920660634	0.438201015799736	28.1592188743279	0.515554305700428	37.9218119342761	0.614114739480334	46.1723589712117	0.642413990312904	55.821139768156	0.702009542998601	65.3367004536959	0.761988818803585	74.9781531115704	0.811612433135013	84.3005566361969	0.850494780015162	93.3241768891441	0.950941777009828	110.776097778243	1.08251377540205	139.939573384068	1.13674309937642	169.195541239726	1.20369038564654	185.927336779178	1.34829783447035	241.519550999222	1.50706641906078	289.787301060776	1.64045486112285	325.369981423026	1.7639139407465	370.501895656079	1.88739618818327	418.244302547109	1.93272035944033	469.749410189076	
0.0205690898770842	0.0981941760727817	0.0477824956454116	0.200912518728314	0.0517032136635767	0.302093440699057	0.0475522005531152	0.398383189583307	0.0583038433975136	0.509284281545786	0.0693399620695638	0.588039471304207	0.0755937586741557	0.677878742043013	0.0652250335572571	0.782778058119401	0.0619164424231185	0.885863950076456	0.0788807078507561	0.984480024805193	0.107219583889016	1.91740649721884	0.143299820329898	2.8529181536298	0.149402352635914	3.7846480139256	0.18215120533739	4.80788178257461	0.202664230726925	5.65316720237115	0.223488938871656	6.61487873598578	0.228226606934121	7.49371331826143	0.274111853713641	8.36808100847096	0.27633436654755	9.30550898740794	0.282668579042098	11.3492319281229	0.333074340447775	14.5418252380741	0.345511231391092	17.4566994595273	0.390778471026352	18.7563108260933	0.414922808645472	24.1679868794118	0.438908252973579	28.2582128713721	0.516558241222646	38.0551549688858	0.615091309293488	46.3383429978661	0.643850234791487	56.0197051822132	0.703035371760803	65.5694342287478	0.763606275090195	75.2449807418144	0.812871586980534	84.6011055926209	0.851996737997618	93.6568676487366	0.95205827782453	111.175314768825	1.08373750251649	140.439775539265	1.13838938107429	169.792571135761	1.20565425120398	186.593150432017	1.3509174554008	242.353524248146	1.51026078301843	290.78555960406	1.6434093012854	326.539215881727	1.76885915030415	371.831436799289	1.89176932483263	419.742107594528	1.93541355555189	471.411962466829	
0.0206450331301626	0.0981897231869333	0.0477938918759886	0.200637050986125	0.0517440212590388	0.303290102839108	0.0474158035304829	0.398111359819752	0.0583730289477808	0.508644754005706	0.0696681320430261	0.589615618271559	0.0758282749074865	0.679212745152466	0.0652789121515804	0.785141463663215	0.0619811378635105	0.889198259358191	0.07903457816131	0.987370442485886	0.10734720005314	1.92363238833443	0.143531223017967	2.86265024124164	0.150272976028171	3.79819456579124	0.182718841209342	4.82495990947545	0.203031037705955	5.67309843584381	0.223905036755815	6.63757553171241	0.228598020592586	7.51987370247854	0.274834615144346	8.39823443803708	0.277629691012313	9.33984871174811	0.283013394165584	11.3889928809124	0.333795399738019	14.5912738078246	0.346163311020285	17.5160973478699	0.39198785640808	18.8224011981392	0.415486102091953	24.2512266245321	0.439794404173183	28.3574974410458	0.516894344868142	38.1888519060571	0.616368241967835	46.5043046727798	0.644906095907047	56.2204163633805	0.70416804454405	65.8023840706267	0.765021795985353	75.5120840435274	0.815053045196963	84.9008871392799	0.853339204084208	93.9883141614285	0.953479518224683	111.573943163569	1.08491249715846	140.940722752486	1.14038271722008	170.393326321918	1.20737925519231	187.260156177695	1.35322943589135	243.185262322998	1.51281095948493	291.78647055391	1.64586187322479	327.706721805811	1.77324473328831	373.168398720421	1.89558820194589	421.239137781601	1.93852177208308	473.076153872235	
0.0208803757493006	0.0980810785929987	0.0478065227288898	0.201657780479422	0.0517055689667309	0.303551513431854	0.0473652505290073	0.398871813769636	0.0583960922579127	0.507659065522615	0.0695269858980709	0.591360276409251	0.0762848531611246	0.6813673598265	0.0652634049932968	0.78787268339887	0.0621398911012472	0.891007877242377	0.0792416321714902	0.990478265769764	0.107386738250102	1.93070182483191	0.143690692597005	2.87321260288931	0.150577183746922	3.81201958309347	0.183150962184123	4.84203989902135	0.203430099709482	5.69335004426692	0.224513871940407	6.66102809567244	0.22910332721794	7.54633536953423	0.27507161829996	8.42926889871693	0.279312501385472	9.37377679152985	0.283396346878747	11.4293657126043	0.333928979410843	14.6424565001267	0.346660961958646	17.5781886209704	0.392763579281146	18.8891006551199	0.416080329534244	24.3343546109487	0.440576255620247	28.4584080998576	0.517611385475174	38.3216883012102	0.617572528445647	46.6714062864707	0.645780043553159	56.4212728308625	0.705319395496342	66.0349986363947	0.766464921482511	75.7782634732903	0.816908987755838	85.1998342209516	0.854584504256064	94.3228079614397	0.954807853074336	111.973942465077	1.08658414296407	141.440999413485	1.14284479804803	170.995079885827	1.20916968468481	187.927743068632	1.35612753356461	244.017521938466	1.51511019289914	292.786606643415	1.64820004254656	328.872290579032	1.77581364530457	374.504913606739	1.8990877152878	422.737479270798	1.94308430220044	474.74457720722	
